ticker,trading_date,open_price,high_price,low_price,close_price,adj_close_price,volume,daily_return_pct,trading_value_usd,year_month,ma_50,volatility_30d
META,2023-08-09,555.8,559.36,547.39,554.09,554.09,6908562,1.43,3827965118.58,2023-08,545.63,1.81
META,2023-08-10,552.97,557.34,551.61,553.19,553.19,20982051,-0.16,11607060792.69,2023-08,545.01,1.73
META,2023-08-11,562.57,569.25,560.1,562.58,562.58,17714809,1.7,9965997247.22,2023-08,545.06,1.77
META,2023-08-14,572.16,574.62,564.2,571.66,571.66,16861393,1.61,9638983922.38,2023-08,545.3,1.8
META,2023-08-15,576.25,582.2,572.61,575.8,575.8,15327459,0.72,8825550892.2,2023-08,546.24,1.75
META,2023-08-16,581.3,582.55,574.52,580.33,580.33,19644345,0.79,11400202733.85,2023-08,546.8,1.69
META,2023-08-17,581.71,585.09,574.08,579.77,579.77,14241652,-0.1,8256882580.04,2023-08,547.5,1.69
META,2023-08-18,585.15,588.17,582.69,584.77,584.77,15767843,0.86,9220561551.11,2023-08,548.95,1.63
META,2023-08-21,577.14,584.91,571.0,576.49,576.49,12367911,-1.42,7129977012.39,2023-08,550.57,1.59
TSLA,2023-01-03,214.16,214.58,212.39,213.59,213.59,13283626,1.71,2837249677.34,2023-01,213.59,
TSLA,2023-01-04,215.19,218.31,213.97,214.3,214.3,22288030,0.33,4776324829.0,2023-01,213.94,0.98
TSLA,2023-01-05,216.65,218.82,213.42,216.28,216.28,17192566,0.92,3718408174.48,2023-01,214.72,0.69
TSLA,2023-01-06,215.68,217.33,213.36,214.96,214.96,10895656,-0.61,2342130213.76,2023-01,214.78,0.98
TSLA,2023-01-09,216.48,219.16,215.96,217.25,217.25,10868801,1.06,2361247017.25,2023-01,215.28,0.87
TSLA,2023-01-10,224.21,226.82,221.47,223.6,223.6,25230149,2.92,5641461316.4,2023-01,216.66,1.2
TSLA,2023-01-11,223.56,225.71,222.27,223.66,223.66,12099117,0.03,2706088508.22,2023-01,217.66,1.16
TSLA,2023-01-12,221.16,222.26,218.56,220.65,220.65,24077712,-1.34,5312747152.8,2023-01,218.04,1.34
TSLA,2023-01-13,228.5,229.92,224.31,227.72,227.72,42871765,3.2,9762758325.8,2023-01,219.11,1.52
TSLA,2023-01-16,228.74,232.0,226.38,229.25,229.25,11110345,0.67,2547046591.25,2023-01,220.13,1.43
TSLA,2023-01-17,234.34,234.99,232.14,233.61,233.61,14274096,1.9,3334571566.56,2023-01,221.35,1.39
TSLA,2023-01-18,228.87,230.28,227.21,228.06,228.06,25303786,-2.38,5770781435.16,2023-01,221.91,1.65
TSLA,2023-01-19,222.34,223.96,219.38,221.63,221.63,22893014,-2.82,5073778692.82,2023-01,221.89,1.85
TSLA,2023-01-20,216.74,217.46,215.82,216.68,216.68,13410361,-2.23,2905757021.48,2023-01,221.52,1.92
TSLA,2023-01-23,217.44,220.77,214.43,218.47,218.47,10084204,0.82,2203096047.88,2023-01,221.31,1.85
TSLA,2023-01-24,219.84,223.26,217.26,220.35,220.35,25820954,0.86,5689647213.9,2023-01,221.25,1.8
TSLA,2023-01-25,219.03,222.79,216.91,219.66,219.66,17007016,-0.31,3735761134.56,2023-01,221.16,1.75
TSLA,2023-01-26,225.77,226.71,224.97,225.2,225.2,9105988,2.52,2050668497.6,2023-01,221.38,1.77
TSLA,2023-01-27,226.11,229.02,221.91,225.18,225.18,20472102,-0.01,4609907928.36,2023-01,221.58,1.73
TSLA,2023-01-30,220.58,221.26,219.12,220.51,220.51,30103182,-2.07,6638052662.82,2023-01,221.53,1.77
TSLA,2023-01-31,223.34,224.7,221.86,224.31,224.31,15539235,1.72,3485605802.85,2023-01,222.07,1.77
TSLA,2023-02-01,229.27,231.77,226.61,228.64,228.64,13488387,1.93,3083984803.68,2023-02,222.78,1.81
TSLA,2023-02-02,234.96,236.8,231.9,234.22,234.22,6994945,2.44,1638356017.9,2023-02,223.68,1.86
TSLA,2023-02-03,232.98,236.11,229.83,234.12,234.12,12254869,-0.04,2869109930.28,2023-02,224.64,1.85
TSLA,2023-02-06,236.02,238.3,234.73,236.43,236.43,9843638,0.99,2327331332.34,2023-02,225.6,1.85
TSLA,2023-02-07,233.09,235.96,229.85,234.05,234.05,8766797,-1.01,2051868837.85,2023-02,226.12,1.78
TSLA,2023-02-08,234.02,235.57,232.79,233.25,233.25,20879557,-0.34,4870156670.25,2023-02,226.6,1.79
TSLA,2023-02-09,237.7,238.78,236.04,237.21,237.21,16547398,1.7,3925208279.58,2023-02,227.43,1.77
TSLA,2023-02-10,236.24,237.31,233.26,235.76,235.76,15418142,-0.61,3634981157.92,2023-02,227.83,1.66
TSLA,2023-02-13,235.95,239.27,234.35,235.84,235.84,10832629,0.03,2554767223.36,2023-02,228.16,1.65
TSLA,2023-02-14,232.05,233.45,230.93,232.64,232.64,27394431,-1.36,6373040427.84,2023-02,228.11,1.63
TSLA,2023-02-15,236.07,238.48,232.53,235.75,235.75,50441618,1.34,11891611443.5,2023-02,228.49,1.56
TSLA,2023-02-16,242.15,246.31,239.78,243.32,243.32,16340025,3.21,3975854883.0,2023-02,229.58,1.53
TSLA,2023-02-17,232.9,234.97,232.05,233.12,233.12,6220215,-4.19,1450056520.8,2023-02,230.4,1.76
TSLA,2023-02-20,230.8,234.01,228.3,229.84,229.84,14262863,-1.41,3278176431.92,2023-02,230.97,1.8
TSLA,2023-02-21,236.26,237.05,232.79,236.4,236.4,26170709,2.86,6186755607.6,2023-02,231.77,1.89
TSLA,2023-02-22,235.86,239.4,234.0,236.02,236.02,14896064,-0.16,3515769025.28,2023-02,232.59,1.88
TSLA,2023-02-23,239.55,243.85,238.74,240.26,240.26,21199316,1.8,5093347662.16,2023-02,233.34,1.85
TSLA,2023-02-24,243.94,246.5,240.04,243.02,243.02,14381240,1.15,3494928944.8,2023-02,234.24,1.85
TSLA,2023-02-27,244.07,246.79,243.38,244.17,244.17,20490978,0.47,5003282098.26,2023-02,235.42,1.76
TSLA,2023-02-28,241.53,242.3,239.27,241.69,241.69,20313252,-1.01,4909509875.88,2023-02,236.29,1.77
TSLA,2023-03-01,236.91,238.26,235.2,236.21,236.21,9222526,-2.27,2178452866.46,2023-03,236.67,1.83
TSLA,2023-03-02,236.54,238.24,232.29,235.76,235.76,7155445,-0.19,1686967713.2,2023-03,236.74,1.75
TSLA,2023-03-03,231.95,234.57,230.92,232.27,232.27,11880669,-1.48,2759522988.63,2023-03,236.65,1.78
TSLA,2023-03-06,220.23,223.68,219.05,221.16,221.16,16492137,-4.78,3647401018.92,2023-03,235.89,2.05
TSLA,2023-03-07,219.4,220.11,218.44,219.71,219.71,15461304,-0.65,3397003101.84,2023-03,235.17,2.05
TSLA,2023-03-08,221.66,225.13,218.94,222.76,222.76,25082380,1.39,5587350968.8,2023-03,234.65,2.08
TSLA,2023-03-09,224.38,226.9,222.3,224.48,224.48,10929668,0.77,2453491872.64,2023-03,234.01,2.05
TSLA,2023-03-10,228.84,230.48,225.68,229.08,229.08,21937900,2.05,5025534132.0,2023-03,233.68,2.11
TSLA,2023-03-13,237.6,241.2,235.65,237.8,237.8,13977561,3.81,3323864005.8,2023-03,233.77,2.29
TSLA,2023-03-14,239.39,241.39,235.4,238.68,238.68,21545746,0.37,5142538655.28,2023-03,234.08,2.26
TSLA,2023-03-15,226.47,229.53,223.95,227.6,227.6,20751240,-4.64,4722982224.0,2023-03,233.67,2.48
TSLA,2023-03-16,232.59,234.07,230.67,233.41,233.41,10601796,2.55,2474565204.36,2023-03,233.17,2.44
TSLA,2023-03-17,237.88,239.12,235.71,237.56,237.56,29108160,1.78,6914934489.6,2023-03,233.39,2.28
TSLA,2023-03-20,242.43,244.52,238.4,241.3,241.3,15384695,1.57,3712326903.5,2023-03,233.97,2.27
TSLA,2023-03-21,239.07,241.14,235.83,240.09,240.09,6851470,-0.5,1644969432.3,2023-03,234.15,2.2
TSLA,2023-03-22,245.53,247.82,243.71,246.03,246.03,22954111,2.48,5647399929.33,2023-03,234.65,2.26
TSLA,2023-03-23,236.47,240.75,234.32,237.54,237.54,8610243,-3.45,2045277122.22,2023-03,234.52,2.37
TSLA,2023-03-24,238.16,240.47,236.84,237.61,237.61,15535300,0.03,3691342633.0,2023-03,234.25,2.35
TSLA,2023-03-27,234.81,238.32,233.45,235.32,235.32,24389588,-0.96,5739357848.16,2023-03,233.8,2.36
TSLA,2023-03-28,244.2,247.68,241.81,245.39,245.39,22173254,4.28,5441094799.06,2023-03,233.99,2.54
TSLA,2023-03-29,245.47,248.53,244.67,246.28,246.28,20059532,0.36,4940261540.96,2023-03,234.49,2.48
TSLA,2023-03-30,243.54,247.84,241.72,244.39,244.39,28543747,-0.77,6975806329.33,2023-03,234.92,2.49
TSLA,2023-03-31,250.33,251.7,247.02,251.37,251.37,26867181,2.86,6753603287.97,2023-03,235.88,2.52
TSLA,2023-04-03,259.14,261.7,256.25,259.77,259.77,15474258,3.34,4019748000.66,2023-04,237.81,2.28
TSLA,2023-04-04,251.49,254.28,249.84,250.24,250.24,10789147,-3.67,2699876145.28,2023-04,239.34,2.48
TSLA,2023-04-05,259.12,261.76,257.8,258.45,258.45,23845440,3.28,6162853968.0,2023-04,241.12,2.54
TSLA,2023-04-06,260.97,264.23,260.23,260.78,260.78,26332216,0.9,6866915288.48,2023-04,242.93,2.54
TSLA,2023-04-07,255.96,257.54,253.37,256.96,256.96,10167072,-1.46,2612530821.12,2023-04,244.33,2.57
TSLA,2023-04-10,255.09,256.97,253.9,255.83,255.83,31220591,-0.44,7987163795.53,2023-04,245.23,2.47
TSLA,2023-04-11,260.59,264.07,258.61,260.42,260.42,19269967,1.8,5018284806.14,2023-04,246.32,2.49
TSLA,2023-04-12,263.86,267.4,262.97,263.32,263.32,14921399,1.11,3929102784.68,2023-04,248.1,2.18
TSLA,2023-04-13,259.61,260.38,255.9,259.89,259.89,11706063,-1.3,3042288713.07,2023-04,249.43,2.18
TSLA,2023-04-14,262.59,265.01,259.98,263.53,263.53,14111737,1.4,3718866051.61,2023-04,250.73,2.17
TSLA,2023-04-17,261.58,262.75,259.59,260.7,260.7,41276026,-1.07,10760659978.2,2023-04,251.7,2.19
TSLA,2023-04-18,257.37,259.85,254.37,257.17,257.17,25075959,-1.36,6448784376.03,2023-04,252.55,2.21
TSLA,2023-04-19,263.92,266.43,259.63,262.97,262.97,15885400,2.25,4177383638.0,2023-04,253.4,2.2
TSLA,2023-04-20,272.71,275.84,269.14,272.62,272.62,15372788,3.67,4190929464.56,2023-04,255.15,2.13
TSLA,2023-04-21,280.79,283.31,279.49,281.53,281.53,9963427,3.27,2805003603.31,2023-04,257.35,2.2
TSLA,2023-04-24,276.05,277.33,275.12,276.11,276.11,17633023,-1.93,4868653980.53,2023-04,259.39,2.25
TSLA,2023-04-25,275.6,277.87,273.74,275.94,275.94,12385386,-0.06,3417623412.84,2023-04,260.91,2.1
TSLA,2023-04-26,274.71,277.44,273.74,275.26,275.26,31298532,-0.24,8615233918.32,2023-04,262.36,2.11
TSLA,2023-04-27,276.81,280.53,274.81,277.62,277.62,7442208,0.86,2066105784.96,2023-04,264.02,2.09
TSLA,2023-04-28,272.58,273.23,270.86,272.13,272.13,17726674,-1.98,4823959795.62,2023-04,265.06,2.1
TSLA,2023-05-01,273.17,276.64,270.18,273.61,273.61,29542782,0.54,8083200583.02,2023-05,265.75,1.99
TSLA,2023-05-02,268.27,271.33,265.33,267.17,267.17,20265736,-2.35,5414396687.12,2023-05,266.6,1.87
TSLA,2023-05-03,270.12,272.01,266.35,269.75,269.75,4425941,0.97,1193897584.75,2023-05,267.17,1.74
TSLA,2023-05-04,272.28,275.19,271.02,271.54,271.54,18171280,0.66,4934229371.2,2023-05,267.7,1.74
TSLA,2023-05-05,281.89,284.56,278.7,282.27,282.27,29456147,3.95,8314586613.69,2023-05,268.97,1.88
TSLA,2023-05-08,284.16,285.15,279.88,283.25,283.25,19205515,0.35,5439962123.75,2023-05,270.34,1.87
TSLA,2023-05-09,277.51,277.92,273.91,276.89,276.89,25075182,-2.24,6943067143.98,2023-05,271.16,1.94
TSLA,2023-05-10,272.21,273.98,269.25,273.19,273.19,6327160,-1.34,1728516840.4,2023-05,271.66,1.96
TSLA,2023-05-11,270.48,273.54,267.7,271.09,271.09,9882951,-0.77,2679169186.59,2023-05,272.22,1.95
TSLA,2023-05-12,263.59,266.87,262.64,263.41,263.41,30321071,-2.83,7986873312.11,2023-05,272.21,2.04
TSLA,2023-05-15,263.42,264.19,261.86,262.72,262.72,5982808,-0.26,1571803317.76,2023-05,272.31,2.02
TSLA,2023-05-16,258.21,262.88,254.69,259.15,259.15,8012623,-1.36,2076471250.45,2023-05,272.41,2.02
TSLA,2023-05-17,250.98,252.2,248.71,250.69,250.69,30842188,-3.27,7731828109.72,2023-05,271.8,2.09
TSLA,2023-05-18,248.13,249.05,246.91,247.86,247.86,13047213,-1.13,3233882214.18,2023-05,270.56,1.88
TSLA,2023-05-19,247.21,249.33,244.07,248.22,248.22,4965980,0.15,1232655555.6,2023-05,268.89,1.67
TSLA,2023-05-22,251.41,253.34,247.88,250.72,250.72,5265197,1.01,1320090191.84,2023-05,267.62,1.68
TSLA,2023-05-23,258.5,262.35,257.29,258.1,258.1,17604512,2.95,4543724547.2,2023-05,266.73,1.85
TSLA,2023-05-24,260.63,264.07,256.97,260.85,260.85,17610207,1.06,4593622495.95,2023-05,266.01,1.87
TSLA,2023-05-25,260.87,262.07,258.96,260.94,260.94,10203265,0.03,2662439969.1,2023-05,265.18,1.85
TSLA,2023-05-26,267.02,270.35,263.21,265.72,265.72,8405733,1.83,2233571372.76,2023-05,264.86,1.87
TSLA,2023-05-29,269.79,271.72,268.26,270.45,270.45,30160394,1.78,8156878557.3,2023-05,264.7,1.91
TSLA,2023-05-30,272.87,276.44,270.57,272.08,272.08,7088938,0.6,1928758251.04,2023-05,264.94,1.83
TSLA,2023-05-31,265.71,270.11,262.47,266.35,266.35,15502909,-2.11,4129199812.15,2023-05,264.77,1.89
TSLA,2023-06-01,266.25,268.95,262.39,266.91,266.91,8518321,0.21,2273625058.11,2023-06,264.54,1.88
TSLA,2023-06-02,261.11,261.64,257.54,260.71,260.71,16259345,-2.32,4238973834.95,2023-06,263.47,1.69
TSLA,2023-06-05,269.55,271.16,268.23,270.09,270.09,17952345,3.6,4848748861.05,2023-06,262.81,1.9
TSLA,2023-06-06,269.54,271.19,267.59,268.74,268.74,13352241,-0.5,3588281246.34,2023-06,262.4,1.85
TSLA,2023-06-07,273.77,277.58,270.32,273.88,273.88,20709198,1.91,5671835148.24,2023-06,262.43,1.88
TSLA,2023-06-08,289.47,291.55,287.93,288.28,288.28,18801230,5.26,5420018584.4,2023-06,263.29,2.2
TSLA,2023-06-09,300.6,302.93,296.81,299.44,299.44,11282236,3.87,3378352747.84,2023-06,265.09,2.2
TSLA,2023-06-12,306.91,308.56,305.08,305.54,305.54,9419516,2.04,2878038918.64,2023-06,267.24,2.21
TSLA,2023-06-13,301.44,303.2,299.83,302.52,302.52,17132434,-0.99,5182903933.68,2023-06,269.4,2.19
TSLA,2023-06-14,296.7,299.67,295.57,297.14,297.14,9822099,-1.78,2918538496.86,2023-06,271.73,2.07
TSLA,2023-06-15,302.82,307.85,299.57,303.34,303.34,9315848,2.09,2825869332.32,2023-06,274.5,2.03
TSLA,2023-06-16,307.43,310.65,304.86,305.96,305.96,18778179,0.86,5745371646.84,2023-06,277.39,2.02
TSLA,2023-06-19,295.34,296.93,293.5,295.43,295.43,14283876,-3.44,4219885486.68,2023-06,279.62,2.26
TSLA,2023-06-20,300.44,304.56,298.74,301.5,301.5,17440357,2.06,5258267635.5,2023-06,281.79,2.22
TSLA,2023-06-21,298.68,302.21,294.91,298.91,298.91,30404380,-0.86,9088173225.8,2023-06,283.7,2.25
TSLA,2023-06-22,311.46,316.14,307.09,312.21,312.21,13399264,4.45,4183384213.44,2023-06,286.26,2.4
TSLA,2023-06-23,318.36,321.89,313.75,317.13,317.13,12482057,1.58,3958434736.41,2023-06,288.83,2.39
TSLA,2023-06-26,325.64,328.45,320.41,324.44,324.44,27373310,2.3,8880996696.4,2023-06,291.53,2.4
TSLA,2023-06-27,327.54,331.53,323.27,328.32,328.32,18201916,1.2,5976053061.12,2023-06,294.34,2.4
TSLA,2023-06-28,329.6,334.68,328.89,329.92,329.92,8810768,0.49,2906848578.56,2023-06,297.52,2.3
TSLA,2023-06-29,327.38,328.44,324.59,326.05,326.05,9989935,-1.17,3257218306.75,2023-06,300.48,2.34
TSLA,2023-06-30,326.0,330.43,324.45,326.74,326.74,16573377,0.21,5415185200.98,2023-06,303.78,2.22
TSLA,2023-07-03,330.68,335.07,328.78,330.6,330.6,13534362,1.18,4474460077.2,2023-07,306.8,2.14
TSLA,2023-07-04,334.19,336.73,332.31,334.45,334.45,9641840,1.17,3224713388.0,2023-07,310.09,2.11
TSLA,2023-07-05,346.27,350.57,340.58,344.81,344.81,15121190,3.1,5213937523.9,2023-07,313.64,2.15
TSLA,2023-07-06,345.73,348.61,341.57,345.88,345.88,22473614,0.31,7773173610.32,2023-07,316.52,1.93
TSLA,2023-07-07,341.64,344.4,338.68,342.79,342.79,24793921,-0.89,8499108179.59,2023-07,318.68,1.84
TSLA,2023-07-10,346.99,351.37,345.84,347.44,347.44,10393451,1.36,3611100615.44,2023-07,320.78,1.82
TSLA,2023-07-11,342.22,343.62,337.14,343.13,343.13,15095361,-1.24,5179671219.93,2023-07,322.81,1.84
TSLA,2023-07-12,333.34,335.4,330.54,334.42,334.42,20465984,-2.54,6844234369.28,2023-07,324.67,1.9
TSLA,2023-07-13,333.7,338.3,328.88,333.38,333.38,9050691,-0.31,3017319365.58,2023-07,326.18,1.87
TSLA,2023-07-14,339.26,341.94,337.01,338.49,338.49,8292448,1.53,2806910723.52,2023-07,327.8,1.89
TSLA,2023-07-17,341.72,342.39,339.62,341.26,341.26,15699659,0.82,5357665630.34,2023-07,330.09,1.64
TSLA,2023-07-18,341.47,345.0,336.92,341.97,341.97,21072905,0.21,7206301322.85,2023-07,332.12,1.61
TSLA,2023-07-19,336.39,339.74,331.44,337.19,337.19,14601414,-1.4,4923450786.66,2023-07,334.03,1.64
TSLA,2023-07-20,332.49,336.81,327.48,332.05,332.05,6042792,-1.52,2006509083.6,2023-07,335.02,1.44
TSLA,2023-07-21,328.61,331.71,326.1,329.72,329.72,19526877,-0.7,6438401884.44,2023-07,335.65,1.42
TSLA,2023-07-24,337.58,342.11,332.82,336.0,336.0,9214193,1.91,3095968848.0,2023-07,336.23,1.4
TSLA,2023-07-25,331.35,334.36,330.35,332.03,332.03,30398011,-1.18,10093051592.33,2023-07,336.42,1.41
TSLA,2023-07-26,330.47,334.79,326.0,331.4,331.4,6963190,-0.19,2307601166.0,2023-07,336.49,1.4
TSLA,2023-07-27,324.59,327.79,324.26,324.85,324.85,23616933,-1.98,7671960685.05,2023-07,336.43,1.45
TSLA,2023-07-28,334.1,338.58,331.35,332.78,332.78,18093412,2.44,6021125645.36,2023-07,336.73,1.55
TSLA,2023-07-31,341.3,344.09,338.16,342.35,342.35,20508703,2.88,7021154472.05,2023-07,337.32,1.66
TSLA,2023-08-01,353.19,354.47,349.15,352.5,352.5,7708183,2.96,2717134507.5,2023-08,338.22,1.76
TSLA,2023-08-02,347.38,348.86,344.36,347.98,347.98,11743567,-1.28,4086526444.66,2023-08,338.38,1.66
TSLA,2023-08-03,343.17,346.38,342.51,344.38,344.38,38955744,-1.03,13415579118.72,2023-08,338.31,1.67
TSLA,2023-08-04,341.59,343.93,337.93,340.67,340.67,13762109,-1.08,4688337673.03,2023-08,338.2,1.68
TSLA,2023-08-07,340.13,342.47,337.73,339.16,339.16,16110296,-0.44,5463967991.36,2023-08,337.79,1.65
TSLA,2023-08-08,339.37,341.25,337.21,340.05,340.05,15201970,0.26,5169429898.5,2023-08,337.63,1.63
TSLA,2023-08-09,346.09,350.02,342.24,346.92,346.92,17668324,2.02,6129494962.08,2023-08,338.26,1.58
TSLA,2023-08-10,342.97,344.11,339.63,343.41,343.41,9530166,-1.01,3272754306.06,2023-08,338.76,1.6
TSLA,2023-08-11,330.93,335.94,330.57,331.08,331.08,22449570,-3.59,7432603635.6,2023-08,338.39,1.77
TSLA,2023-08-14,348.4,350.42,345.07,348.2,348.2,11638479,5.17,4052518387.8,2023-08,338.73,2.12
TSLA,2023-08-15,352.71,356.74,350.15,351.99,351.99,29192761,1.09,10275559944.39,2023-08,339.24,2.13
TSLA,2023-08-16,341.24,342.68,337.87,340.01,340.01,15023091,-3.4,5108001170.91,2023-08,339.38,2.25
TSLA,2023-08-17,340.87,344.56,338.89,341.62,341.62,16597455,0.47,5670022577.1,2023-08,339.86,2.22
TSLA,2023-08-18,342.8,343.53,338.38,341.13,341.13,11005166,-0.14,3754192277.58,2023-08,340.43,2.21
TSLA,2023-08-21,343.68,347.73,338.78,345.17,345.17,19608228,1.18,6768172058.76,2023-08,340.88,2.19
JPM,2023-01-03,191.85,193.14,191.08,192.59,192.59,13386044,-1.24,2578018213.96,2023-01,192.59,
JPM,2023-01-04,188.36,190.88,186.73,188.24,188.24,7885010,-2.26,1484274282.4,2023-01,190.42,0.72
JPM,2023-01-05,187.95,188.92,185.37,187.47,187.47,28239976,-0.41,5294148300.72,2023-01,189.43,0.93
JPM,2023-01-06,188.84,189.92,187.23,188.8,188.8,18915723,0.71,3571288502.4,2023-01,189.28,1.26
JPM,2023-01-09,189.82,192.47,189.04,189.62,189.62,34901874,0.43,6618093347.88,2023-01,189.34,1.22
JPM,2023-01-10,190.6,193.33,187.87,190.63,190.63,47972372,0.53,9144973274.36,2023-01,189.56,1.18
JPM,2023-01-11,194.4,197.48,192.1,194.83,194.83,13359466,2.2,2602824760.78,2023-01,190.31,1.45
JPM,2023-01-12,191.24,191.78,188.65,191.53,191.53,10812383,-1.69,2070895715.99,2023-01,190.46,1.47
JPM,2023-01-13,187.12,188.94,185.19,186.55,186.55,7320057,-2.6,1365556633.35,2023-01,190.03,1.59
JPM,2023-01-16,189.87,190.53,188.61,190.06,190.06,9713272,1.88,1846104476.32,2023-01,190.03,1.67
JPM,2023-01-17,193.9,195.85,191.26,193.16,193.16,5270292,1.63,1018009602.72,2023-01,190.32,1.68
JPM,2023-01-18,194.72,195.65,193.7,194.93,194.93,12552244,0.92,2446808922.92,2023-01,190.7,1.63
JPM,2023-01-19,195.19,197.1,194.78,195.49,195.49,13072743,0.29,2555590529.07,2023-01,191.07,1.56
JPM,2023-01-20,190.4,190.93,188.32,190.41,190.41,46986237,-2.6,8946649387.17,2023-01,191.02,1.66
JPM,2023-01-23,193.28,195.28,190.77,192.92,192.92,11902636,1.32,2296256537.12,2023-01,191.15,1.64
JPM,2023-01-24,192.64,194.3,191.31,193.22,193.22,16907963,0.16,3266956610.86,2023-01,191.28,1.59
JPM,2023-01-25,184.27,186.23,181.76,185.12,185.12,19554584,-4.19,3619944590.08,2023-01,190.92,1.84
JPM,2023-01-26,185.56,187.26,183.75,184.73,184.73,10390308,-0.21,1919401596.84,2023-01,190.57,1.78
JPM,2023-01-27,186.11,188.38,184.66,185.53,185.53,11632093,0.43,2158102214.29,2023-01,190.31,1.74
JPM,2023-01-30,189.88,193.05,187.18,190.42,190.42,12484099,2.64,2377222131.58,2023-01,190.31,1.81
JPM,2023-01-31,185.73,188.42,182.97,186.49,186.49,7159078,-2.06,1335096456.22,2023-01,190.01,1.85
JPM,2023-02-01,183.03,183.9,182.59,182.85,182.85,36552051,-1.95,6683542525.35,2023-02,189.74,1.83
JPM,2023-02-02,182.98,185.96,180.4,183.71,183.71,19707477,0.47,3620460599.67,2023-02,189.55,1.83
JPM,2023-02-03,184.78,187.36,182.36,184.41,184.41,14864858,0.38,2741228463.78,2023-02,189.33,1.83
JPM,2023-02-06,182.99,184.02,180.54,183.69,183.69,10756142,-0.39,1975795723.98,2023-02,189.03,1.83
JPM,2023-02-07,175.54,177.78,172.69,174.69,174.69,14773794,-4.9,2580834073.86,2023-02,188.24,2.1
JPM,2023-02-08,174.2,176.88,173.64,174.68,174.68,28296394,-0.01,4942814103.92,2023-02,187.23,2.01
JPM,2023-02-09,174.12,175.88,172.94,173.97,173.97,12422601,-0.4,2161159895.97,2023-02,186.35,2.0
JPM,2023-02-10,178.26,179.83,176.49,178.41,178.41,14055749,2.55,2507686179.09,2023-02,185.94,2.04
JPM,2023-02-13,178.9,179.88,177.52,178.83,178.83,38531659,0.23,6890616578.97,2023-02,185.38,1.98
JPM,2023-02-14,184.71,187.23,184.38,184.98,184.98,14407530,3.44,2665104899.4,2023-02,184.97,2.11
JPM,2023-02-15,184.5,186.38,184.22,184.95,184.95,28769873,-0.01,5320988011.35,2023-02,184.48,2.09
JPM,2023-02-16,182.36,185.0,181.08,182.78,182.78,12478346,-1.17,2280792081.88,2023-02,183.84,2.1
JPM,2023-02-17,182.57,184.41,179.36,181.92,181.92,15499747,-0.47,2819713974.24,2023-02,183.42,2.03
JPM,2023-02-20,184.14,185.99,183.72,184.87,184.87,22157591,1.62,4096273848.17,2023-02,183.01,2.04
JPM,2023-02-21,187.4,189.06,185.65,186.99,186.99,11315115,1.15,2115813353.85,2023-02,182.7,2.06
JPM,2023-02-22,184.8,185.94,182.88,184.87,184.87,41011142,-1.13,7581729821.54,2023-02,182.69,1.85
JPM,2023-02-23,189.54,189.9,187.84,188.86,188.86,17914282,2.16,3383291298.52,2023-02,182.9,1.91
JPM,2023-02-24,189.0,192.21,188.45,189.68,189.68,15234068,0.44,2889598018.24,2023-02,183.1,1.91
JPM,2023-02-27,188.08,189.89,186.35,188.01,188.01,15215893,-0.88,2860740042.93,2023-02,182.98,1.83
JPM,2023-02-28,190.33,192.4,189.88,191.04,191.04,9181207,1.61,1753977785.28,2023-02,183.21,1.8
JPM,2023-03-01,187.38,190.01,185.05,188.26,188.26,44267219,-1.46,8333746648.94,2023-03,183.48,1.77
JPM,2023-03-02,190.93,192.54,188.39,190.73,190.73,40988604,1.31,7817756440.92,2023-03,183.83,1.79
JPM,2023-03-03,190.67,192.26,190.05,191.2,191.2,11971363,0.25,2288924605.6,2023-03,184.17,1.79
JPM,2023-03-06,188.76,189.4,187.1,188.04,188.04,11473396,-1.65,2157457383.84,2023-03,184.39,1.83
JPM,2023-03-07,189.74,190.26,187.36,189.31,189.31,24330073,0.67,4605926119.63,2023-03,185.12,1.4
JPM,2023-03-08,186.01,187.12,183.04,185.23,185.23,7054731,-2.16,1306747823.13,2023-03,185.65,1.51
JPM,2023-03-09,183.46,186.22,182.29,183.99,183.99,18637572,-0.67,3429126872.28,2023-03,186.15,1.52
JPM,2023-03-10,189.49,191.37,186.16,188.57,188.57,13583090,2.49,2561363281.3,2023-03,186.66,1.52
JPM,2023-03-13,190.69,192.53,189.7,190.61,190.61,33698785,1.08,6423325408.85,2023-03,187.24,1.53
JPM,2023-03-14,188.76,191.31,187.43,188.84,188.84,17157189,-0.93,3239963570.76,2023-03,187.44,1.36
JPM,2023-03-15,189.25,191.12,188.52,189.78,189.78,12239553,0.5,2322822368.34,2023-03,187.68,1.36
JPM,2023-03-16,190.86,192.69,189.55,190.44,190.44,8319665,0.35,1584397002.6,2023-03,188.06,1.33
JPM,2023-03-17,193.41,196.29,191.02,193.23,193.23,12162029,1.46,2350068863.67,2023-03,188.63,1.35
JPM,2023-03-20,192.87,195.0,190.32,193.17,193.17,8127944,-0.03,1570074942.48,2023-03,189.04,1.31
JPM,2023-03-21,194.87,196.85,193.4,194.54,194.54,15513455,0.71,3017987535.7,2023-03,189.42,1.3
JPM,2023-03-22,189.43,192.22,187.29,190.11,190.11,18045416,-2.28,3430614035.76,2023-03,189.68,1.38
JPM,2023-03-23,187.84,189.82,187.4,188.68,188.68,23505889,-0.75,4435091136.52,2023-03,189.67,1.31
