order_id,order_item_id,product_id,seller_id,price,freight_value,total_item_value
ord_000806,2,prod_00060,seller_0036,88.35,38.43,126.78
ord_000921,3,prod_00221,seller_0103,44.15,22.74,66.89
ord_000875,1,prod_00450,seller_0036,256.29,10.79,267.08
ord_001557,2,prod_00349,seller_0107,120.87,45.94,166.81
ord_000810,3,prod_00049,seller_0126,362.1,37.12,399.22
ord_001444,1,prod_00228,seller_0087,117.57,53.02,170.59
ord_000905,2,prod_00290,seller_0066,30.87,48.21,79.08
ord_001420,3,prod_00293,seller_0138,37.49,64.34,101.83
ord_001546,1,prod_00298,seller_0070,556.99,38.07,595.06
ord_001211,2,prod_00193,seller_0079,170.16,33.49,203.65
ord_001006,3,prod_00444,seller_0093,21.06,25.77,46.83
ord_001669,1,prod_00474,seller_0092,161.0,36.23,197.23
ord_000033,2,prod_00257,seller_0022,78.76,58.01,136.77
ord_000069,3,prod_00443,seller_0020,59.04,12.33,71.37
ord_000592,1,prod_00388,seller_0033,35.08,63.78,98.86
ord_001215,2,prod_00103,seller_0143,234.84,64.63,299.47
ord_000101,3,prod_00398,seller_0135,22.92,42.88,65.8
ord_001509,1,prod_00366,seller_0090,56.07,28.23,84.3
ord_001309,2,prod_00146,seller_0050,58.9,22.27,81.17
ord_000914,3,prod_00290,seller_0010,36.05,25.21,61.26
ord_000733,1,prod_00257,seller_0079,100.16,12.76,112.92
ord_000390,2,prod_00309,seller_0037,16.41,36.13,52.54
ord_001589,3,prod_00278,seller_0059,57.97,13.15,71.12
ord_000160,1,prod_00464,seller_0088,340.5,49.52,390.02
ord_000892,2,prod_00189,seller_0104,59.62,30.46,90.08
ord_001578,3,prod_00406,seller_0063,68.64,20.97,89.61
ord_001071,1,prod_00178,seller_0021,91.9,39.97,131.87
ord_001183,2,prod_00016,seller_0104,113.98,63.56,177.54
ord_001470,3,prod_00412,seller_0079,213.47,48.23,261.7
ord_000696,1,prod_00476,seller_0037,40.33,37.05,77.38
ord_000758,2,prod_00375,seller_0045,261.45,52.73,314.18
ord_000523,3,prod_00086,seller_0142,185.03,50.56,235.59
ord_001690,1,prod_00248,seller_0043,168.9,59.05,227.95
ord_000732,2,prod_00454,seller_0116,25.9,21.26,47.16
ord_000155,3,prod_00217,seller_0085,17.63,57.24,74.87
ord_000339,1,prod_00042,seller_0084,123.17,26.56,149.73
ord_001977,2,prod_00194,seller_0003,253.65,61.75,315.4
ord_001389,3,prod_00327,seller_0104,120.38,25.46,145.84
ord_000795,1,prod_00373,seller_0087,43.78,60.98,104.76
ord_001723,2,prod_00465,seller_0111,26.39,63.01,89.4
ord_001598,3,prod_00163,seller_0087,159.32,18.0,177.32
ord_001172,1,prod_00276,seller_0091,168.52,63.6,232.12
ord_000899,2,prod_00364,seller_0035,37.73,14.71,52.44
ord_001168,3,prod_00130,seller_0096,18.43,22.02,40.45
ord_000103,1,prod_00263,seller_0086,77.97,34.43,112.4
ord_000812,2,prod_00480,seller_0136,119.88,64.65,184.53
ord_000093,3,prod_00177,seller_0116,161.9,36.87,198.77
ord_000975,1,prod_00467,seller_0146,214.25,40.27,254.52
ord_001310,2,prod_00460,seller_0092,128.16,48.19,176.35
ord_001448,3,prod_00265,seller_0140,29.1,63.26,92.36
ord_000119,1,prod_00027,seller_0002,152.7,53.08,205.78
ord_001985,2,prod_00462,seller_0124,512.55,22.33,534.88
ord_000029,3,prod_00386,seller_0004,298.21,26.66,324.87
ord_001013,1,prod_00085,seller_0109,261.38,15.37,276.75
ord_001535,2,prod_00196,seller_0111,58.17,45.44,103.61
ord_001054,3,prod_00316,seller_0034,181.73,19.94,201.67
ord_000872,1,prod_00243,seller_0087,243.54,24.16,267.7
ord_001390,2,prod_00469,seller_0013,151.11,58.85,209.96
ord_000800,3,prod_00368,seller_0007,49.61,27.97,77.58
ord_001162,1,prod_00342,seller_0032,384.06,41.17,425.23
ord_000475,2,prod_00177,seller_0023,86.92,31.87,118.79
ord_000563,3,prod_00130,seller_0047,31.68,14.07,45.75
ord_001416,1,prod_00145,seller_0029,28.95,29.96,58.91
ord_000435,2,prod_00083,seller_0023,140.13,32.44,172.57
ord_000804,3,prod_00360,seller_0038,84.09,59.26,143.35
ord_001258,1,prod_00088,seller_0127,26.91,27.84,54.75
ord_000055,2,prod_00020,seller_0044,176.82,30.86,207.68
ord_000931,3,prod_00230,seller_0005,207.73,53.06,260.79
ord_001316,1,prod_00460,seller_0040,170.1,51.74,221.84
ord_000752,2,prod_00473,seller_0139,42.12,53.91,96.03
ord_000312,3,prod_00126,seller_0078,155.46,62.46,217.92
ord_001572,1,prod_00471,seller_0106,16.29,53.76,70.05
ord_001113,2,prod_00498,seller_0130,58.68,32.42,91.1
ord_001236,3,prod_00354,seller_0049,76.06,55.18,131.24
ord_000957,1,prod_00416,seller_0123,231.4,37.98,269.38
ord_000318,2,prod_00051,seller_0035,74.39,25.27,99.66
ord_001901,3,prod_00088,seller_0106,16.36,26.66,43.02
ord_000757,1,prod_00170,seller_0072,67.13,22.31,89.44
ord_000465,2,prod_00063,seller_0109,97.92,17.97,115.89
ord_001111,3,prod_00089,seller_0125,372.12,20.15,392.27
ord_001433,1,prod_00189,seller_0071,354.7,13.47,368.17
ord_001264,2,prod_00190,seller_0039,38.94,58.86,97.8
ord_001856,3,prod_00387,seller_0091,39.57,61.21,100.78
ord_000700,1,prod_00089,seller_0037,36.41,42.27,78.68
ord_001081,2,prod_00348,seller_0081,201.66,56.23,257.89
ord_001137,3,prod_00332,seller_0132,15.72,20.1,35.82
ord_000735,1,prod_00026,seller_0023,31.32,59.59,90.91
ord_001094,2,prod_00176,seller_0142,107.65,37.85,145.5
ord_000739,3,prod_00364,seller_0005,49.13,13.69,62.82
ord_000768,1,prod_00264,seller_0110,26.63,17.77,44.4
ord_001716,2,prod_00389,seller_0018,68.53,26.99,95.52
ord_001208,3,prod_00395,seller_0027,53.46,12.4,65.86
ord_001727,1,prod_00042,seller_0024,100.87,27.01,127.88
ord_001988,2,prod_00483,seller_0029,479.93,13.3,493.23
ord_000744,3,prod_00475,seller_0139,30.93,22.98,53.91
ord_000276,1,prod_00119,seller_0146,70.96,24.61,95.57
ord_000233,2,prod_00169,seller_0123,337.56,64.69,402.25
ord_000054,3,prod_00108,seller_0128,266.34,22.96,289.3
ord_000257,1,prod_00486,seller_0112,75.16,23.16,98.32
ord_000090,2,prod_00147,seller_0117,159.06,47.77,206.83
ord_001762,3,prod_00176,seller_0132,26.04,57.26,83.3
ord_001783,1,prod_00437,seller_0033,164.6,31.29,195.89
ord_001930,2,prod_00439,seller_0042,447.8,58.16,505.96
ord_001687,3,prod_00376,seller_0125,107.53,28.71,136.24
ord_001459,1,prod_00189,seller_0004,97.82,20.84,118.66
ord_001649,2,prod_00160,seller_0020,39.89,28.13,68.02
ord_000408,3,prod_00302,seller_0068,135.55,43.51,179.06
ord_001293,1,prod_00348,seller_0058,122.12,30.19,152.31
ord_001693,2,prod_00420,seller_0080,141.64,47.01,188.65
ord_001978,3,prod_00402,seller_0134,18.17,23.03,41.2
ord_000366,1,prod_00074,seller_0095,110.48,48.55,159.03
ord_001883,2,prod_00352,seller_0004,123.44,29.11,152.55
ord_000351,3,prod_00018,seller_0044,42.91,35.07,77.98
ord_001323,1,prod_00140,seller_0125,43.03,40.68,83.71
ord_001930,2,prod_00115,seller_0042,53.79,47.74,101.53
ord_001183,3,prod_00328,seller_0029,164.26,23.13,187.39
ord_000487,1,prod_00225,seller_0147,126.85,55.98,182.83
ord_000842,2,prod_00046,seller_0044,239.31,49.7,289.01
ord_000984,3,prod_00439,seller_0055,57.06,22.88,79.94
ord_001761,1,prod_00038,seller_0080,306.74,63.62,370.36
ord_001550,2,prod_00206,seller_0133,178.37,46.56,224.93
ord_001379,3,prod_00386,seller_0113,75.31,34.88,110.19
ord_000621,1,prod_00009,seller_0021,27.01,18.66,45.67
ord_000930,2,prod_00253,seller_0078,50.64,39.33,89.97
ord_000401,3,prod_00108,seller_0030,391.94,19.06,411.0
ord_001429,1,prod_00389,seller_0023,59.59,33.62,93.21
ord_001120,2,prod_00098,seller_0005,63.04,32.48,95.52
ord_001731,3,prod_00275,seller_0063,40.23,49.6,89.83
ord_000570,1,prod_00071,seller_0059,212.31,20.58,232.89
ord_000975,2,prod_00039,seller_0082,53.7,55.2,108.9
ord_000392,3,prod_00298,seller_0052,63.1,27.94,91.04
ord_000352,1,prod_00401,seller_0065,79.2,34.42,113.62
ord_000806,2,prod_00447,seller_0039,83.24,52.48,135.72
ord_001690,3,prod_00090,seller_0003,78.59,44.4,122.99
ord_000576,1,prod_00430,seller_0071,99.08,26.94,126.02
ord_001694,2,prod_00219,seller_0015,217.17,31.24,248.41
ord_000777,3,prod_00107,seller_0072,220.3,26.82,247.12
ord_000633,1,prod_00476,seller_0070,207.12,42.71,249.83
ord_001312,2,prod_00404,seller_0004,27.79,28.29,56.08
ord_000523,3,prod_00454,seller_0094,207.94,49.91,257.85
ord_000726,1,prod_00392,seller_0145,30.37,41.89,72.26
ord_000162,2,prod_00096,seller_0034,30.99,18.01,49.0
ord_001641,3,prod_00403,seller_0124,369.47,27.06,396.53
ord_001938,1,prod_00032,seller_0134,220.38,22.18,242.56
ord_000659,2,prod_00126,seller_0036,111.47,31.47,142.94
ord_001206,3,prod_00147,seller_0099,264.5,38.38,302.88
ord_000850,1,prod_00280,seller_0080,560.23,37.87,598.1
ord_001573,2,prod_00024,seller_0066,128.19,51.5,179.69
ord_000082,3,prod_00440,seller_0136,128.89,20.4,149.29
ord_000524,1,prod_00209,seller_0143,183.5,62.06,245.56
ord_000004,2,prod_00120,seller_0091,46.7,28.86,75.56
ord_000495,3,prod_00274,seller_0080,36.94,26.51,63.45
ord_001579,1,prod_00140,seller_0059,186.04,47.68,233.72
ord_001947,2,prod_00297,seller_0010,65.76,54.3,120.06
ord_001075,3,prod_00343,seller_0007,32.41,30.82,63.23
ord_001285,1,prod_00432,seller_0112,60.38,51.08,111.46
ord_001158,2,prod_00082,seller_0076,68.3,58.61,126.91
ord_001997,3,prod_00448,seller_0012,418.07,52.17,470.24
ord_001623,1,prod_00400,seller_0079,158.66,11.88,170.54
ord_001386,2,prod_00208,seller_0046,105.82,55.51,161.33
ord_000568,3,prod_00484,seller_0032,431.36,52.6,483.96
ord_001241,1,prod_00407,seller_0115,295.14,46.81,341.95
ord_000878,2,prod_00470,seller_0114,101.09,51.8,152.89
ord_001092,3,prod_00423,seller_0126,298.33,63.87,362.2
ord_001012,1,prod_00033,seller_0090,77.16,33.71,110.87
ord_001015,2,prod_00024,seller_0061,46.43,13.7,60.13
ord_000864,3,prod_00061,seller_0061,46.78,35.35,82.13
ord_001580,1,prod_00311,seller_0102,145.28,12.55,157.83
ord_001167,2,prod_00189,seller_0114,98.43,26.18,124.61
ord_001370,3,prod_00084,seller_0092,144.09,42.28,186.37
ord_001578,1,prod_00225,seller_0129,154.03,27.03,181.06
ord_001675,2,prod_00479,seller_0107,17.71,47.7,65.41
ord_001609,3,prod_00168,seller_0049,21.67,55.21,76.88
ord_000779,1,prod_00186,seller_0025,106.29,33.12,139.41
ord_001218,2,prod_00375,seller_0016,40.44,59.51,99.95
ord_001005,3,prod_00072,seller_0141,135.13,14.39,149.52
ord_001691,1,prod_00074,seller_0108,111.41,56.21,167.62
ord_001270,2,prod_00385,seller_0044,120.76,55.57,176.33
ord_000314,3,prod_00341,seller_0083,58.22,27.71,85.93
ord_000730,1,prod_00153,seller_0047,137.55,26.43,163.98
ord_001992,2,prod_00096,seller_0124,227.28,26.78,254.06
ord_000384,3,prod_00053,seller_0080,765.11,54.63,819.74
ord_001789,1,prod_00445,seller_0076,233.75,55.74,289.49
ord_001813,2,prod_00174,seller_0020,112.84,28.13,140.97
ord_000277,3,prod_00110,seller_0146,40.8,42.59,83.39
ord_001096,1,prod_00458,seller_0012,152.28,17.64,169.92
ord_001153,2,prod_00316,seller_0112,348.01,35.78,383.79
ord_001382,3,prod_00051,seller_0060,43.57,64.93,108.5
ord_000698,1,prod_00377,seller_0075,50.49,18.74,69.23
ord_001549,2,prod_00253,seller_0110,34.36,62.12,96.48
ord_001865,3,prod_00496,seller_0034,175.15,55.33,230.48
ord_001244,1,prod_00073,seller_0141,77.62,63.47,141.09
ord_001030,2,prod_00212,seller_0140,22.77,19.88,42.65
ord_000751,3,prod_00432,seller_0036,264.48,21.74,286.22
ord_000983,1,prod_00212,seller_0028,112.88,10.93,123.81
ord_000624,2,prod_00251,seller_0039,63.25,49.86,113.11
ord_000228,3,prod_00168,seller_0077,65.59,45.43,111.02
ord_001978,1,prod_00263,seller_0104,56.14,19.79,75.93
ord_000017,2,prod_00331,seller_0091,87.94,53.51,141.45
ord_001609,3,prod_00469,seller_0115,64.33,26.46,90.79
ord_000012,1,prod_00230,seller_0002,110.27,17.42,127.69
ord_001622,2,prod_00239,seller_0117,193.21,33.24,226.45
ord_001523,3,prod_00275,seller_0082,149.67,15.0,164.67
ord_000692,1,prod_00494,seller_0090,56.85,24.48,81.33
ord_001658,2,prod_00143,seller_0042,105.28,30.42,135.7
ord_001740,3,prod_00070,seller_0031,235.0,56.85,291.85
ord_001526,1,prod_00445,seller_0061,23.48,53.59,77.07
ord_000070,2,prod_00312,seller_0102,24.78,34.35,59.13
ord_000108,3,prod_00394,seller_0056,112.48,49.85,162.33
ord_000201,1,prod_00174,seller_0083,137.3,41.28,178.58
ord_001076,2,prod_00336,seller_0128,43.5,28.75,72.25
ord_001573,3,prod_00109,seller_0014,179.08,49.92,229.0
ord_000629,1,prod_00203,seller_0014,139.7,47.59,187.29
ord_001283,2,prod_00185,seller_0050,323.13,44.05,367.18
ord_001506,3,prod_00291,seller_0101,37.21,43.99,81.2
ord_001288,1,prod_00328,seller_0068,182.02,47.56,229.58
ord_000906,2,prod_00092,seller_0071,25.48,31.15,56.63
ord_000303,3,prod_00259,seller_0011,114.97,57.8,172.77
ord_000937,1,prod_00322,seller_0014,111.33,18.93,130.26
ord_000576,2,prod_00437,seller_0106,74.0,58.61,132.61
ord_001578,3,prod_00206,seller_0104,238.39,28.83,267.22
ord_000555,1,prod_00052,seller_0131,15.53,16.88,32.41
ord_000125,2,prod_00349,seller_0128,103.12,43.0,146.12
ord_001929,3,prod_00181,seller_0008,44.38,30.68,75.06
ord_001294,1,prod_00438,seller_0137,178.27,54.85,233.12
ord_000859,2,prod_00303,seller_0019,20.28,33.69,53.97
ord_000745,3,prod_00003,seller_0140,228.74,46.77,275.51
ord_000480,1,prod_00449,seller_0112,233.49,26.95,260.44
ord_000132,2,prod_00399,seller_0058,229.68,21.52,251.2
ord_001026,3,prod_00084,seller_0025,34.87,31.34,66.21
ord_000115,1,prod_00214,seller_0045,134.44,43.37,177.81
ord_000481,2,prod_00034,seller_0102,16.74,46.13,62.87
ord_000981,3,prod_00050,seller_0048,241.04,41.8,282.84
ord_001025,1,prod_00289,seller_0050,169.04,64.34,233.38
ord_000331,2,prod_00329,seller_0081,105.9,48.01,153.91
ord_001601,3,prod_00259,seller_0044,172.38,61.23,233.61
ord_000942,1,prod_00258,seller_0059,26.89,16.49,43.38
ord_000955,2,prod_00388,seller_0103,105.26,13.38,118.64
ord_001995,3,prod_00272,seller_0078,56.31,27.1,83.41
ord_001661,1,prod_00182,seller_0018,446.75,17.51,464.26
ord_000768,2,prod_00033,seller_0116,248.49,38.92,287.41
ord_000391,3,prod_00265,seller_0106,173.58,38.54,212.12
ord_000834,1,prod_00313,seller_0143,340.71,41.63,382.34
ord_000143,2,prod_00040,seller_0011,66.11,50.99,117.1
ord_000328,3,prod_00486,seller_0143,292.37,63.42,355.79
ord_001782,1,prod_00308,seller_0062,62.21,58.3,120.51
ord_000628,2,prod_00210,seller_0048,173.37,16.51,189.88
ord_000377,3,prod_00272,seller_0094,175.01,28.62,203.63
ord_001839,1,prod_00136,seller_0143,17.22,24.07,41.29
ord_000090,2,prod_00087,seller_0087,68.75,19.72,88.47
ord_000808,3,prod_00060,seller_0050,17.35,39.96,57.31
ord_001021,1,prod_00164,seller_0060,715.84,40.43,756.27
ord_001066,2,prod_00003,seller_0059,30.64,22.5,53.14
ord_001971,3,prod_00015,seller_0015,108.92,49.15,158.07
ord_001059,1,prod_00102,seller_0029,202.6,50.31,252.91
ord_001012,2,prod_00255,seller_0040,41.97,11.15,53.12
ord_001518,3,prod_00225,seller_0031,94.64,31.77,126.41
ord_000553,1,prod_00210,seller_0073,127.2,58.96,186.16
ord_001877,2,prod_00023,seller_0011,35.95,38.62,74.57
ord_000124,3,prod_00235,seller_0081,195.91,29.12,225.03
ord_000057,1,prod_00131,seller_0062,57.69,23.95,81.64
ord_000806,2,prod_00158,seller_0136,43.44,23.38,66.82
ord_001480,3,prod_00173,seller_0051,113.05,15.49,128.54
ord_000235,1,prod_00017,seller_0057,78.38,54.95,133.33
ord_000608,2,prod_00370,seller_0132,318.52,14.77,333.29
ord_000392,3,prod_00442,seller_0147,269.49,26.08,295.57
ord_001516,1,prod_00314,seller_0024,94.25,12.51,106.76
ord_000970,2,prod_00480,seller_0041,68.42,52.98,121.4
ord_001855,3,prod_00366,seller_0049,62.26,12.16,74.42
ord_001367,1,prod_00185,seller_0036,52.37,26.96,79.33
ord_001668,2,prod_00391,seller_0010,109.38,41.53,150.91
ord_001200,3,prod_00423,seller_0078,211.16,32.53,243.69
ord_000052,1,prod_00334,seller_0135,59.66,25.52,85.18
ord_001574,2,prod_00442,seller_0140,40.3,25.14,65.44
ord_001502,3,prod_00184,seller_0086,92.43,53.88,146.31
ord_000489,1,prod_00143,seller_0060,23.58,63.57,87.15
ord_001879,2,prod_00044,seller_0096,159.99,29.14,189.13
ord_000005,3,prod_00012,seller_0008,102.67,12.15,114.82
ord_001749,1,prod_00008,seller_0135,97.31,12.01,109.32
ord_000632,2,prod_00080,seller_0107,57.88,51.76,109.64
ord_001862,3,prod_00297,seller_0058,297.05,40.38,337.43
ord_001905,1,prod_00162,seller_0081,26.38,53.1,79.48
ord_001233,2,prod_00302,seller_0086,259.66,48.36,308.02
ord_000217,3,prod_00216,seller_0034,71.73,59.91,131.64
ord_000536,1,prod_00248,seller_0084,270.06,58.72,328.78
ord_001366,2,prod_00029,seller_0117,171.57,53.36,224.93
ord_001741,3,prod_00272,seller_0022,28.2,36.14,64.34
ord_001425,1,prod_00133,seller_0149,228.72,26.95,255.67
ord_001486,2,prod_00005,seller_0015,152.55,37.89,190.44
ord_000738,3,prod_00244,seller_0133,18.94,37.61,56.55
ord_000730,1,prod_00030,seller_0102,32.22,43.57,75.79
ord_001235,2,prod_00117,seller_0145,136.15,20.24,156.39
ord_001050,3,prod_00178,seller_0147,145.38,46.06,191.44
ord_001276,1,prod_00498,seller_0005,179.76,35.11,214.87
ord_000003,2,prod_00261,seller_0023,167.86,44.11,211.97
ord_001026,3,prod_00235,seller_0083,144.29,23.18,167.47
ord_001628,1,prod_00141,seller_0014,189.41,33.89,223.3
ord_001026,2,prod_00483,seller_0010,117.7,21.56,139.26
ord_000150,3,prod_00305,seller_0031,51.26,58.14,109.4
ord_001607,1,prod_00345,seller_0141,307.16,36.84,344.0
ord_000004,2,prod_00050,seller_0127,17.21,22.37,39.58
ord_001521,3,prod_00270,seller_0037,69.79,12.27,82.06
ord_001574,1,prod_00108,seller_0138,171.62,47.17,218.79
ord_001895,2,prod_00046,seller_0031,81.86,21.81,103.67
ord_000468,3,prod_00474,seller_0099,18.02,64.43,82.45
ord_000070,1,prod_00082,seller_0035,23.19,39.35,62.54
ord_000201,2,prod_00126,seller_0111,140.51,25.89,166.4
ord_000308,3,prod_00084,seller_0068,416.83,46.17,463.0
ord_001276,1,prod_00290,seller_0117,111.32,25.14,136.46
ord_001311,2,prod_00071,seller_0126,99.81,55.12,154.93
ord_000922,3,prod_00175,seller_0006,60.98,26.95,87.93
ord_000292,1,prod_00316,seller_0119,50.6,64.35,114.95
ord_001178,2,prod_00330,seller_0030,17.54,43.28,60.82
ord_000924,3,prod_00463,seller_0069,53.25,56.44,109.69
ord_001157,1,prod_00337,seller_0108,86.55,14.0,100.55
ord_000883,2,prod_00395,seller_0035,41.47,29.16,70.63
ord_000586,3,prod_00354,seller_0103,25.97,50.56,76.53
ord_001298,1,prod_00091,seller_0044,166.79,46.03,212.82
ord_001807,2,prod_00469,seller_0143,285.02,20.68,305.7
ord_001721,3,prod_00351,seller_0029,346.32,29.59,375.91
ord_000509,1,prod_00434,seller_0006,130.48,24.49,154.97
ord_001377,2,prod_00249,seller_0027,21.51,43.74,65.25
ord_000005,3,prod_00132,seller_0028,177.05,28.95,206.0
ord_000293,1,prod_00169,seller_0133,29.0,27.0,56.0
ord_000360,2,prod_00443,seller_0056,147.95,21.41,169.36
ord_001622,3,prod_00060,seller_0112,196.35,32.5,228.85
ord_000214,1,prod_00369,seller_0054,170.3,20.75,191.05
ord_001430,2,prod_00337,seller_0080,379.1,62.94,442.04
ord_001460,3,prod_00241,seller_0105,175.8,18.5,194.3
ord_001039,1,prod_00190,seller_0018,156.79,60.23,217.02
ord_001297,2,prod_00496,seller_0043,51.42,33.57,84.99
ord_000563,3,prod_00340,seller_0089,325.46,30.78,356.24
ord_000765,1,prod_00281,seller_0074,38.75,22.72,61.47
ord_000045,2,prod_00232,seller_0010,297.33,44.97,342.3
ord_000703,3,prod_00471,seller_0134,59.99,47.7,107.69
ord_000634,1,prod_00463,seller_0089,31.73,35.72,67.45
ord_001436,2,prod_00289,seller_0132,225.32,13.06,238.38
ord_001211,3,prod_00275,seller_0034,15.3,60.52,75.82
ord_001750,1,prod_00313,seller_0083,229.12,63.92,293.04
ord_000661,2,prod_00015,seller_0132,51.51,33.71,85.22
ord_001194,3,prod_00041,seller_0098,274.25,43.75,318.0
ord_000721,1,prod_00453,seller_0031,156.12,34.77,190.89
ord_001989,2,prod_00208,seller_0080,146.66,27.7,174.36
ord_000594,3,prod_00060,seller_0060,69.56,14.25,83.81
ord_001425,1,prod_00365,seller_0002,22.35,35.08,57.43
ord_001732,2,prod_00240,seller_0036,227.69,55.01,282.7
ord_000246,3,prod_00096,seller_0125,37.49,10.94,48.43
ord_001927,1,prod_00278,seller_0103,70.88,42.02,112.9
ord_000857,2,prod_00427,seller_0116,125.06,58.44,183.5
ord_001893,3,prod_00160,seller_0101,93.99,21.97,115.96
ord_000552,1,prod_00397,seller_0046,41.58,20.08,61.66
ord_001704,2,prod_00422,seller_0080,33.18,52.48,85.66
ord_000043,3,prod_00282,seller_0107,30.78,24.03,54.81
ord_000841,1,prod_00500,seller_0044,253.54,20.56,274.1
ord_001747,2,prod_00209,seller_0147,18.85,30.79,49.64
ord_000179,3,prod_00133,seller_0049,467.75,31.59,499.34
ord_001481,1,prod_00381,seller_0088,41.56,58.08,99.64
ord_000535,2,prod_00433,seller_0058,29.03,44.01,73.04
ord_000607,3,prod_00097,seller_0091,118.24,32.33,150.57
ord_000672,1,prod_00219,seller_0135,25.0,39.39,64.39
ord_001268,2,prod_00389,seller_0094,125.69,62.47,188.16
ord_000927,3,prod_00485,seller_0078,243.16,16.23,259.39
ord_000017,1,prod_00071,seller_0122,20.89,21.42,42.31
ord_001136,2,prod_00432,seller_0143,208.05,62.94,270.99
ord_001639,3,prod_00274,seller_0076,75.2,62.65,137.85
ord_000826,1,prod_00351,seller_0053,35.85,19.74,55.59
ord_001622,2,prod_00134,seller_0023,38.24,17.98,56.22
ord_000547,3,prod_00066,seller_0077,316.25,33.16,349.41
ord_001054,1,prod_00127,seller_0073,29.07,12.73,41.8
ord_001216,2,prod_00205,seller_0088,256.89,46.02,302.91
ord_000437,3,prod_00298,seller_0103,109.3,14.26,123.56
ord_000179,1,prod_00117,seller_0094,19.78,13.19,32.97
ord_000616,2,prod_00436,seller_0060,89.94,36.69,126.63
ord_000677,3,prod_00267,seller_0010,219.09,62.68,281.77
ord_001498,1,prod_00282,seller_0102,170.44,33.47,203.91
ord_000634,2,prod_00149,seller_0058,95.52,29.61,125.13
ord_001158,3,prod_00194,seller_0143,250.98,64.89,315.87
ord_000802,1,prod_00168,seller_0009,30.39,39.26,69.65
ord_000312,2,prod_00312,seller_0013,303.87,30.64,334.51
ord_001760,3,prod_00374,seller_0137,239.84,31.22,271.06
ord_000025,1,prod_00179,seller_0131,162.83,20.72,183.55
ord_000371,2,prod_00148,seller_0073,219.38,38.17,257.55
ord_000525,3,prod_00465,seller_0116,109.18,34.14,143.32
ord_001343,1,prod_00464,seller_0125,149.93,24.89,174.82
ord_000230,2,prod_00057,seller_0111,113.68,18.83,132.51
ord_001126,3,prod_00490,seller_0071,67.7,27.12,94.82
ord_001474,1,prod_00005,seller_0089,115.96,37.98,153.94
ord_000378,2,prod_00014,seller_0020,50.72,13.21,63.93
ord_000888,3,prod_00280,seller_0081,84.64,18.46,103.1
ord_001925,1,prod_00499,seller_0090,54.55,62.12,116.67
ord_001227,2,prod_00324,seller_0019,30.73,39.86,70.59
ord_001291,3,prod_00436,seller_0112,61.61,13.49,75.1
ord_000462,1,prod_00304,seller_0131,244.25,48.12,292.37
ord_000365,2,prod_00216,seller_0107,72.57,13.4,85.97
ord_001758,3,prod_00175,seller_0121,180.4,50.64,231.04
ord_000104,1,prod_00316,seller_0092,38.11,51.25,89.36
ord_001135,2,prod_00457,seller_0147,81.29,45.81,127.1
ord_000428,3,prod_00003,seller_0080,29.64,50.27,79.91
ord_000469,1,prod_00375,seller_0031,32.91,14.84,47.75
ord_001015,2,prod_00137,seller_0053,130.3,49.97,180.27
ord_001605,3,prod_00466,seller_0113,127.22,17.52,144.74
ord_000870,1,prod_00100,seller_0034,43.8,28.67,72.47
ord_000770,2,prod_00083,seller_0031,92.19,61.85,154.04
ord_000680,3,prod_00280,seller_0139,253.8,37.66,291.46
ord_000805,1,prod_00132,seller_0006,37.97,63.21,101.18
ord_000886,2,prod_00393,seller_0027,17.33,14.89,32.22
ord_000561,3,prod_00481,seller_0007,141.66,36.27,177.93
ord_001274,1,prod_00001,seller_0049,21.6,13.43,35.03
ord_001506,2,prod_00116,seller_0096,484.08,44.66,528.74
ord_000331,3,prod_00499,seller_0060,127.88,14.33,142.21
ord_001956,1,prod_00419,seller_0033,91.28,19.65,110.93
ord_000587,2,prod_00202,seller_0047,82.45,24.24,106.69
ord_000201,3,prod_00140,seller_0119,117.14,51.18,168.32
ord_000454,1,prod_00146,seller_0027,26.4,19.02,45.42
ord_001528,2,prod_00462,seller_0022,334.14,56.56,390.7
ord_001570,3,prod_00266,seller_0047,132.91,17.25,150.16
ord_000826,1,prod_00202,seller_0093,39.4,11.94,51.34
ord_000111,2,prod_00402,seller_0002,114.22,31.73,145.95
ord_001957,3,prod_00152,seller_0143,32.16,63.87,96.03
ord_000864,1,prod_00385,seller_0047,17.13,16.07,33.2
ord_001852,2,prod_00222,seller_0027,134.48,15.59,150.07
ord_000908,3,prod_00079,seller_0027,140.46,51.31,191.77
ord_001773,1,prod_00200,seller_0141,120.16,27.17,147.33
ord_001568,2,prod_00250,seller_0145,39.32,49.45,88.77
ord_001233,3,prod_00099,seller_0075,125.99,21.0,146.99
ord_001668,1,prod_00466,seller_0010,21.98,35.3,57.28
ord_001642,2,prod_00489,seller_0121,127.76,24.59,152.35
ord_000033,3,prod_00400,seller_0033,111.9,34.83,146.73
ord_000555,1,prod_00213,seller_0126,142.79,52.3,195.09
ord_001904,2,prod_00143,seller_0008,286.0,51.91,337.91
ord_000107,3,prod_00190,seller_0135,242.94,38.37,281.31
ord_001289,1,prod_00389,seller_0071,488.43,61.06,549.49
ord_000226,2,prod_00301,seller_0135,463.78,24.51,488.29
ord_000487,3,prod_00374,seller_0041,192.58,23.22,215.8
ord_000179,1,prod_00052,seller_0118,390.98,43.76,434.74
ord_001246,2,prod_00455,seller_0055,257.35,44.17,301.52
