review_id,order_id,review_score,review_creation_date
rev_001330,ord_001330,5,2017-02-15
rev_001331,ord_001331,5,2017-02-16
rev_001332,ord_001332,5,2018-08-14
rev_001333,ord_001333,5,2018-02-26
rev_001334,ord_001334,1,2017-05-29
rev_001335,ord_001335,5,2017-05-10
rev_001336,ord_001336,5,2018-04-01
rev_001337,ord_001337,5,2018-05-20
rev_001338,ord_001338,3,2017-09-01
rev_001339,ord_001339,5,2018-04-19
rev_001340,ord_001340,5,2018-01-17
rev_001341,ord_001341,5,2017-04-13
rev_001342,ord_001342,1,2018-05-04
rev_001343,ord_001343,3,2017-02-06
rev_001344,ord_001344,5,2018-07-03
rev_001345,ord_001345,3,2018-06-04
rev_001346,ord_001346,4,2017-11-29
rev_001347,ord_001347,5,2018-02-01
rev_001348,ord_001348,5,2017-10-23
rev_001349,ord_001349,3,2017-04-17
rev_001350,ord_001350,5,2018-06-14
rev_001351,ord_001351,4,2017-03-24
rev_001352,ord_001352,5,2017-10-15
rev_001353,ord_001353,3,2018-04-06
rev_001354,ord_001354,5,2017-08-03
rev_001355,ord_001355,5,2017-10-08
rev_001356,ord_001356,5,2018-04-04
rev_001357,ord_001357,5,2017-12-10
rev_001358,ord_001358,5,2017-07-13
rev_001359,ord_001359,5,2017-06-07
rev_001360,ord_001360,1,2018-04-10
rev_001361,ord_001361,5,2017-04-14
rev_001362,ord_001362,5,2017-02-03
rev_001363,ord_001363,5,2017-04-12
rev_001364,ord_001364,5,2017-11-21
rev_001365,ord_001365,5,2018-08-15
rev_001366,ord_001366,4,2017-05-21
rev_001367,ord_001367,5,2018-04-19
rev_001368,ord_001368,4,2017-01-31
rev_001369,ord_001369,5,2017-03-04
rev_001370,ord_001370,1,2018-07-14
rev_001371,ord_001371,5,2017-03-28
rev_001372,ord_001372,5,2017-10-31
rev_001373,ord_001373,4,2017-03-02
rev_001374,ord_001374,1,2018-01-31
rev_001375,ord_001375,4,2017-11-30
rev_001376,ord_001376,5,2018-02-15
rev_001377,ord_001377,5,2017-10-11
rev_001378,ord_001378,2,2018-04-11
rev_001379,ord_001379,5,2017-03-21
rev_001380,ord_001380,5,2017-03-18
rev_001381,ord_001381,3,2018-06-24
rev_001382,ord_001382,2,2017-12-27
rev_001383,ord_001383,4,2017-03-18
rev_001384,ord_001384,1,2018-05-24
rev_001385,ord_001385,5,2017-06-13
rev_001386,ord_001386,5,2017-01-09
rev_001387,ord_001387,4,2017-06-24
rev_001388,ord_001388,4,2018-04-07
rev_001389,ord_001389,3,2017-11-03
rev_001390,ord_001390,1,2018-08-11
rev_001391,ord_001391,5,2017-09-02
rev_001392,ord_001392,5,2017-05-02
rev_001393,ord_001393,5,2017-07-04
rev_001394,ord_001394,4,2017-02-01
rev_001395,ord_001395,5,2018-07-23
rev_001396,ord_001396,3,2017-11-06
rev_001397,ord_001397,5,2018-01-07
rev_001398,ord_001398,5,2018-08-19
rev_001399,ord_001399,5,2017-02-25
rev_001400,ord_001400,4,2017-09-30
rev_001401,ord_001401,5,2018-04-09
rev_001402,ord_001402,4,2018-04-01
rev_001403,ord_001403,5,2017-09-06
rev_001404,ord_001404,5,2017-03-19
rev_001405,ord_001405,5,2018-06-18
rev_001406,ord_001406,4,2017-04-18
rev_001407,ord_001407,5,2017-09-30
rev_001408,ord_001408,1,2017-01-15
rev_001409,ord_001409,5,2018-01-05
rev_001410,ord_001410,5,2017-10-31
rev_001411,ord_001411,5,2017-07-24
rev_001412,ord_001412,5,2017-04-23
rev_001413,ord_001413,4,2017-09-10
rev_001414,ord_001414,4,2018-03-17
rev_001415,ord_001415,3,2017-07-05
rev_001416,ord_001416,5,2017-08-15
rev_001417,ord_001417,5,2018-06-12
rev_001418,ord_001418,5,2017-12-20
rev_001419,ord_001419,5,2017-01-01
rev_001420,ord_001420,5,2018-07-07
rev_001421,ord_001421,1,2018-07-14
rev_001422,ord_001422,4,2018-02-24
rev_001423,ord_001423,3,2017-06-10
rev_001424,ord_001424,5,2017-06-10
rev_001425,ord_001425,5,2017-05-08
rev_001426,ord_001426,5,2017-05-31
rev_001427,ord_001427,5,2018-03-20
rev_001428,ord_001428,4,2018-04-16
rev_001429,ord_001429,5,2018-04-08
rev_001430,ord_001430,3,2017-01-30
rev_001431,ord_001431,1,2018-04-18
rev_001432,ord_001432,5,2018-07-11
rev_001433,ord_001433,4,2017-03-21
rev_001434,ord_001434,4,2017-02-08
rev_001435,ord_001435,5,2017-08-28
rev_001436,ord_001436,1,2018-07-11
rev_001437,ord_001437,5,2018-08-13
rev_001438,ord_001438,4,2017-12-03
rev_001439,ord_001439,5,2017-10-07
rev_001440,ord_001440,5,2017-04-26
rev_001441,ord_001441,5,2017-09-26
rev_001442,ord_001442,3,2017-12-01
rev_001443,ord_001443,5,2017-11-08
rev_001444,ord_001444,5,2017-02-22
rev_001445,ord_001445,5,2017-03-09
rev_001446,ord_001446,5,2017-02-03
rev_001447,ord_001447,4,2018-01-21
rev_001448,ord_001448,4,2017-09-06
rev_001449,ord_001449,3,2017-04-21
rev_001450,ord_001450,4,2017-04-04
rev_001451,ord_001451,1,2018-02-14
rev_001452,ord_001452,4,2017-06-28
rev_001453,ord_001453,1,2017-02-16
rev_001454,ord_001454,5,2018-01-11
rev_001455,ord_001455,5,2018-08-10
rev_001456,ord_001456,1,2017-07-21
rev_001457,ord_001457,4,2018-03-21
rev_001458,ord_001458,2,2017-10-24
rev_001459,ord_001459,5,2017-11-04
rev_001460,ord_001460,2,2018-05-08
rev_001461,ord_001461,4,2017-12-04
rev_001462,ord_001462,5,2017-03-07
rev_001463,ord_001463,5,2018-02-26
rev_001464,ord_001464,5,2018-06-24
rev_001465,ord_001465,1,2018-05-08
rev_001466,ord_001466,4,2017-11-13
rev_001467,ord_001467,1,2017-03-16
rev_001468,ord_001468,5,2017-02-28
rev_001469,ord_001469,1,2018-01-21
rev_001470,ord_001470,5,2017-01-15
rev_001471,ord_001471,5,2017-08-19
rev_001472,ord_001472,5,2017-07-18
rev_001473,ord_001473,1,2017-12-20
rev_001474,ord_001474,5,2017-02-04
rev_001475,ord_001475,5,2017-06-11
rev_001476,ord_001476,5,2018-04-16
rev_001477,ord_001477,5,2018-06-15
rev_001478,ord_001478,2,2018-02-27
rev_001479,ord_001479,5,2017-12-14
rev_001480,ord_001480,4,2017-05-27
rev_001481,ord_001481,1,2018-01-09
rev_001482,ord_001482,5,2018-02-20
rev_001483,ord_001483,3,2018-05-09
rev_001484,ord_001484,5,2018-07-13
rev_001485,ord_001485,1,2017-09-13
rev_001486,ord_001486,5,2017-04-13
rev_001487,ord_001487,4,2017-05-01
rev_001488,ord_001488,4,2018-02-23
rev_001489,ord_001489,5,2017-12-16
rev_001490,ord_001490,5,2017-02-11
rev_001491,ord_001491,5,2018-01-02
rev_001492,ord_001492,5,2017-01-29
rev_001493,ord_001493,4,2017-01-14
rev_001494,ord_001494,1,2018-04-30
rev_001495,ord_001495,5,2017-07-08
rev_001496,ord_001496,5,2017-10-22
rev_001497,ord_001497,5,2017-07-02
rev_001498,ord_001498,5,2018-07-02
rev_001499,ord_001499,5,2017-02-06
rev_001500,ord_001500,1,2017-01-14
rev_001501,ord_001501,2,2018-08-18
rev_001502,ord_001502,5,2017-06-08
rev_001503,ord_001503,5,2018-05-09
rev_001504,ord_001504,5,2017-11-25
rev_001505,ord_001505,4,2017-03-24
rev_001506,ord_001506,4,2018-07-10
rev_001507,ord_001507,3,2018-08-03
rev_001508,ord_001508,5,2018-07-14
rev_001509,ord_001509,1,2018-07-23
rev_001510,ord_001510,5,2018-08-10
rev_001511,ord_001511,5,2017-01-22
rev_001512,ord_001512,1,2017-05-12
rev_001513,ord_001513,5,2018-04-10
rev_001514,ord_001514,5,2018-04-01
rev_001515,ord_001515,5,2017-10-29
rev_001516,ord_001516,5,2017-09-24
rev_001517,ord_001517,5,2018-01-30
rev_001518,ord_001518,5,2017-04-30
rev_001519,ord_001519,5,2017-09-03
rev_001520,ord_001520,3,2018-07-22
rev_001521,ord_001521,5,2017-02-07
rev_001522,ord_001522,4,2017-09-02
rev_001523,ord_001523,5,2017-01-21
rev_001524,ord_001524,4,2017-04-20
rev_001525,ord_001525,5,2018-01-29
rev_001526,ord_001526,4,2018-02-14
rev_001527,ord_001527,4,2017-01-08
rev_001528,ord_001528,5,2018-03-20
rev_001529,ord_001529,3,2017-11-24
rev_001530,ord_001530,3,2017-10-17
rev_001531,ord_001531,5,2018-05-26
rev_001532,ord_001532,4,2017-12-27
rev_001533,ord_001533,4,2018-08-22
rev_001534,ord_001534,5,2017-08-07
rev_001535,ord_001535,5,2018-02-10
rev_001536,ord_001536,1,2017-08-08
rev_001537,ord_001537,5,2018-08-18
rev_001538,ord_001538,1,2017-04-17
rev_001539,ord_001539,4,2018-08-04
rev_001540,ord_001540,5,2017-10-13
rev_001541,ord_001541,5,2017-01-08
rev_001542,ord_001542,4,2017-07-08
rev_001543,ord_001543,5,2017-03-22
rev_001544,ord_001544,5,2017-04-18
rev_001545,ord_001545,4,2017-11-17
rev_001546,ord_001546,3,2018-08-02
rev_001547,ord_001547,4,2017-12-12
rev_001548,ord_001548,5,2017-11-24
rev_001549,ord_001549,5,2018-07-09
rev_001550,ord_001550,1,2017-10-29
rev_001551,ord_001551,2,2017-07-19
rev_001552,ord_001552,5,2018-02-23
rev_001553,ord_001553,3,2017-02-08
rev_001554,ord_001554,5,2017-11-03
rev_001555,ord_001555,5,2017-01-04
rev_001556,ord_001556,5,2017-03-18
rev_001557,ord_001557,5,2018-04-13
rev_001558,ord_001558,3,2017-06-28
rev_001559,ord_001559,5,2017-10-03
rev_001560,ord_001560,5,2017-06-01
rev_001561,ord_001561,3,2017-06-13
rev_001562,ord_001562,3,2017-10-17
rev_001563,ord_001563,5,2018-01-13
rev_001564,ord_001564,4,2017-11-06
rev_001565,ord_001565,4,2018-01-24
rev_001566,ord_001566,4,2017-07-02
rev_001567,ord_001567,4,2017-11-02
rev_001568,ord_001568,5,2017-03-13
rev_001569,ord_001569,5,2017-08-07
rev_001570,ord_001570,3,2017-06-22
rev_001571,ord_001571,2,2017-09-29
rev_001572,ord_001572,5,2018-04-13
rev_001573,ord_001573,5,2017-09-26
rev_001574,ord_001574,3,2017-01-20
rev_001575,ord_001575,5,2018-08-01
rev_001576,ord_001576,5,2018-05-18
rev_001577,ord_001577,5,2017-05-27
rev_001578,ord_001578,5,2018-03-05
rev_001579,ord_001579,5,2017-06-14
rev_001580,ord_001580,5,2017-11-06
rev_001581,ord_001581,5,2018-06-02
rev_001582,ord_001582,1,2017-01-14
rev_001583,ord_001583,1,2017-05-12
rev_001584,ord_001584,1,2018-03-15
rev_001585,ord_001585,2,2017-09-20
rev_001586,ord_001586,4,2017-08-13
rev_001587,ord_001587,5,2017-09-15
rev_001588,ord_001588,5,2017-08-22
rev_001589,ord_001589,5,2017-12-02
rev_001590,ord_001590,5,2018-02-13
rev_001591,ord_001591,5,2017-01-24
rev_001592,ord_001592,1,2017-09-28
rev_001593,ord_001593,5,2017-04-05
rev_001594,ord_001594,5,2017-05-22
rev_001595,ord_001595,4,2017-03-22
rev_001596,ord_001596,5,2017-10-01
rev_001597,ord_001597,1,2017-10-03
rev_001598,ord_001598,5,2018-04-10
rev_001599,ord_001599,5,2017-07-27
rev_001600,ord_001600,1,2017-10-23
rev_001601,ord_001601,4,2017-02-08
rev_001602,ord_001602,5,2017-10-15
rev_001603,ord_001603,4,2017-05-04
rev_001604,ord_001604,4,2017-10-10
rev_001605,ord_001605,5,2017-06-29
rev_001606,ord_001606,3,2017-04-07
rev_001607,ord_001607,1,2017-07-10
rev_001608,ord_001608,5,2017-03-15
rev_001609,ord_001609,4,2018-03-23
rev_001610,ord_001610,3,2018-05-12
rev_001611,ord_001611,5,2018-07-15
rev_001612,ord_001612,1,2018-04-29
rev_001613,ord_001613,4,2017-04-26
rev_001614,ord_001614,5,2018-06-19
rev_001615,ord_001615,4,2017-04-08
rev_001616,ord_001616,5,2017-11-24
rev_001617,ord_001617,5,2018-02-11
rev_001618,ord_001618,3,2017-11-09
rev_001619,ord_001619,5,2017-05-28
rev_001620,ord_001620,3,2017-12-08
rev_001621,ord_001621,5,2018-05-10
rev_001622,ord_001622,5,2017-01-23
rev_001623,ord_001623,4,2017-04-15
rev_001624,ord_001624,1,2018-08-02
rev_001625,ord_001625,2,2018-07-12
rev_001626,ord_001626,3,2018-08-16
rev_001627,ord_001627,5,2017-08-10
rev_001628,ord_001628,3,2017-01-15
rev_001629,ord_001629,5,2017-03-19
rev_001630,ord_001630,5,2017-11-18
rev_001631,ord_001631,5,2017-08-29
rev_001632,ord_001632,3,2017-01-18
rev_001633,ord_001633,5,2018-03-30
rev_001634,ord_001634,5,2018-03-19
rev_001635,ord_001635,5,2017-10-04
rev_001636,ord_001636,5,2018-02-28
rev_001637,ord_001637,2,2018-04-21
rev_001638,ord_001638,5,2017-01-27
rev_001639,ord_001639,5,2018-05-29
rev_001640,ord_001640,5,2018-04-09
rev_001641,ord_001641,5,2017-12-29
rev_001642,ord_001642,5,2018-01-18
rev_001643,ord_001643,5,2018-06-09
rev_001644,ord_001644,4,2018-01-17
rev_001645,ord_001645,5,2017-07-03
rev_001646,ord_001646,3,2017-07-13
rev_001647,ord_001647,1,2018-04-07
rev_001648,ord_001648,5,2017-02-25
rev_001649,ord_001649,5,2017-08-18
rev_001650,ord_001650,3,2018-05-04
rev_001651,ord_001651,5,2017-01-28
rev_001652,ord_001652,5,2018-08-06
rev_001653,ord_001653,5,2017-07-03
rev_001654,ord_001654,1,2018-03-01
rev_001655,ord_001655,4,2018-01-10
rev_001656,ord_001656,5,2017-02-10
rev_001657,ord_001657,5,2018-04-29
rev_001658,ord_001658,5,2017-09-17
rev_001659,ord_001659,5,2018-03-17
rev_001660,ord_001660,5,2017-03-25
rev_001661,ord_001661,3,2017-02-15
rev_001662,ord_001662,5,2018-03-16
rev_001663,ord_001663,5,2018-06-03
rev_001664,ord_001664,5,2018-03-14
rev_001665,ord_001665,5,2017-05-16
rev_001666,ord_001666,1,2017-07-02
rev_001667,ord_001667,5,2017-06-21
rev_001668,ord_001668,5,2018-08-13
rev_001669,ord_001669,5,2018-06-23
rev_001670,ord_001670,5,2017-04-30
rev_001671,ord_001671,1,2017-10-08
rev_001672,ord_001672,5,2017-11-04
rev_001673,ord_001673,5,2017-10-04
rev_001674,ord_001674,5,2018-06-14
rev_001675,ord_001675,4,2017-10-22
rev_001676,ord_001676,4,2017-02-22
rev_001677,ord_001677,4,2018-03-08
rev_001678,ord_001678,5,2017-02-21
rev_001679,ord_001679,2,2017-03-13
rev_001680,ord_001680,5,2017-01-28
rev_001681,ord_001681,5,2018-04-14
rev_001682,ord_001682,4,2018-07-01
rev_001683,ord_001683,5,2018-02-05
rev_001684,ord_001684,5,2017-07-20
rev_001685,ord_001685,5,2018-04-11
rev_001686,ord_001686,5,2018-08-18
rev_001687,ord_001687,5,2018-07-14
rev_001688,ord_001688,4,2018-01-14
rev_001689,ord_001689,5,2017-06-26
rev_001690,ord_001690,4,2017-02-21
rev_001691,ord_001691,2,2017-03-20
rev_001692,ord_001692,5,2018-01-20
rev_001693,ord_001693,5,2018-07-30
rev_001694,ord_001694,2,2017-01-08
rev_001695,ord_001695,4,2017-08-02
rev_001696,ord_001696,5,2017-01-25
rev_001697,ord_001697,5,2018-03-26
rev_001698,ord_001698,4,2018-04-02
rev_001699,ord_001699,5,2018-04-06
rev_001700,ord_001700,4,2017-07-17
rev_001701,ord_001701,5,2017-04-04
rev_001702,ord_001702,3,2018-03-13
rev_001703,ord_001703,5,2018-06-11
rev_001704,ord_001704,4,2018-01-13
rev_001705,ord_001705,1,2018-08-10
rev_001706,ord_001706,5,2017-04-14
rev_001707,ord_001707,3,2017-02-08
rev_001708,ord_001708,5,2018-04-03
rev_001709,ord_001709,5,2017-12-30
rev_001710,ord_001710,1,2017-05-15
rev_001711,ord_001711,5,2018-01-09
rev_001712,ord_001712,5,2017-08-20
rev_001713,ord_001713,5,2017-02-08
rev_001714,ord_001714,5,2017-02-16
rev_001715,ord_001715,4,2017-02-05
rev_001716,ord_001716,5,2017-04-05
rev_001717,ord_001717,5,2017-12-27
rev_001718,ord_001718,5,2018-06-09
rev_001719,ord_001719,5,2017-05-26
rev_001720,ord_001720,5,2018-01-03
rev_001721,ord_001721,4,2017-03-06
rev_001722,ord_001722,5,2017-08-16
rev_001723,ord_001723,5,2018-06-04
rev_001724,ord_001724,4,2018-07-09
rev_001725,ord_001725,5,2017-06-30
rev_001726,ord_001726,5,2018-05-16
rev_001727,ord_001727,4,2018-08-20
rev_001728,ord_001728,5,2017-06-04
rev_001729,ord_001729,5,2018-06-19
rev_001730,ord_001730,5,2018-03-11
rev_001731,ord_001731,5,2017-04-09
rev_001732,ord_001732,5,2018-01-07
rev_001733,ord_001733,1,2018-07-17
rev_001734,ord_001734,5,2017-12-28
rev_001735,ord_001735,4,2017-04-22
rev_001736,ord_001736,2,2018-03-29
rev_001737,ord_001737,4,2017-06-18
rev_001738,ord_001738,5,2018-08-07
rev_001739,ord_001739,5,2017-05-19
rev_001740,ord_001740,5,2017-08-19
rev_001741,ord_001741,3,2017-08-27
rev_001742,ord_001742,5,2017-09-10
rev_001743,ord_001743,2,2018-03-12
rev_001744,ord_001744,4,2018-07-15
rev_001745,ord_001745,3,2018-02-26
rev_001746,ord_001746,5,2017-10-30
rev_001747,ord_001747,3,2017-03-13
rev_001748,ord_001748,5,2017-09-20
rev_001749,ord_001749,4,2017-08-10
rev_001750,ord_001750,5,2017-03-18
rev_001751,ord_001751,4,2017-03-03
rev_001752,ord_001752,4,2018-04-16
rev_001753,ord_001753,5,2017-06-06
rev_001754,ord_001754,5,2017-05-05
rev_001755,ord_001755,5,2017-06-10
rev_001756,ord_001756,5,2018-06-25
rev_001757,ord_001757,4,2018-08-14
rev_001758,ord_001758,5,2018-06-19
rev_001759,ord_001759,5,2017-04-16
rev_001760,ord_001760,4,2017-05-11
rev_001761,ord_001761,5,2017-12-23
rev_001762,ord_001762,1,2017-01-02
rev_001763,ord_001763,5,2017-08-21
rev_001764,ord_001764,5,2018-01-04
rev_001765,ord_001765,5,2017-09-08
rev_001766,ord_001766,5,2017-04-18
rev_001767,ord_001767,5,2017-10-03
rev_001768,ord_001768,5,2017-06-29
rev_001769,ord_001769,5,2017-10-20
rev_001770,ord_001770,5,2018-08-07
rev_001771,ord_001771,4,2017-06-24
rev_001772,ord_001772,5,2017-05-03
rev_001773,ord_001773,4,2017-08-15
rev_001774,ord_001774,1,2018-03-20
rev_001775,ord_001775,1,2018-03-04
rev_001776,ord_001776,2,2017-03-24
rev_001777,ord_001777,3,2017-03-06
rev_001778,ord_001778,5,2017-10-08
rev_001779,ord_001779,5,2018-01-26
rev_001780,ord_001780,5,2018-03-04
rev_001781,ord_001781,4,2017-04-17
rev_001782,ord_001782,3,2018-07-02
rev_001783,ord_001783,5,2017-09-19
rev_001784,ord_001784,5,2017-06-08
rev_001785,ord_001785,4,2017-09-22
rev_001786,ord_001786,5,2018-04-13
rev_001787,ord_001787,5,2017-07-21
rev_001788,ord_001788,5,2017-06-04
rev_001789,ord_001789,1,2017-01-13
rev_001790,ord_001790,5,2017-10-24
rev_001791,ord_001791,5,2018-05-13
rev_001792,ord_001792,5,2018-08-20
rev_001793,ord_001793,5,2017-09-02
rev_001794,ord_001794,5,2017-10-27
rev_001795,ord_001795,5,2017-12-28
rev_001796,ord_001796,5,2017-12-20
rev_001797,ord_001797,5,2018-06-05
rev_001798,ord_001798,5,2018-01-21
rev_001799,ord_001799,5,2017-11-08
rev_001800,ord_001800,2,2018-02-18
rev_001801,ord_001801,5,2017-10-05
rev_001802,ord_001802,5,2018-08-16
rev_001803,ord_001803,2,2017-12-22
rev_001804,ord_001804,5,2018-06-09
rev_001805,ord_001805,5,2017-01-16
rev_001806,ord_001806,5,2017-02-14
rev_001807,ord_001807,3,2017-11-17
rev_001808,ord_001808,3,2017-11-22
rev_001809,ord_001809,5,2017-05-28
rev_001810,ord_001810,4,2017-12-21
rev_001811,ord_001811,5,2017-08-24
rev_001812,ord_001812,2,2017-04-15
rev_001813,ord_001813,5,2018-04-19
rev_001814,ord_001814,3,2018-01-31
rev_001815,ord_001815,5,2018-03-22
rev_001816,ord_001816,5,2017-08-08
rev_001817,ord_001817,5,2018-03-18
rev_001818,ord_001818,4,2017-01-28
rev_001819,ord_001819,4,2018-04-20
rev_001820,ord_001820,5,2017-11-01
rev_001821,ord_001821,4,2018-02-09
rev_001822,ord_001822,4,2018-05-28
rev_001823,ord_001823,4,2018-05-17
rev_001824,ord_001824,5,2017-12-14
rev_001825,ord_001825,5,2017-08-28
rev_001826,ord_001826,5,2018-07-24
rev_001827,ord_001827,5,2017-12-03
rev_001828,ord_001828,4,2017-01-26
rev_001829,ord_001829,4,2018-02-13
rev_001830,ord_001830,4,2017-03-18
rev_001831,ord_001831,5,2017-08-05
rev_001832,ord_001832,4,2017-11-24
rev_001833,ord_001833,5,2017-01-23
rev_001834,ord_001834,1,2017-11-06
rev_001835,ord_001835,5,2018-08-22
rev_001836,ord_001836,4,2017-09-24
rev_001837,ord_001837,4,2018-02-19
rev_001838,ord_001838,2,2017-09-24
rev_001839,ord_001839,5,2017-11-29
rev_001840,ord_001840,5,2018-03-26
rev_001841,ord_001841,5,2018-07-19
rev_001842,ord_001842,5,2017-09-04
rev_001843,ord_001843,4,2017-02-05
rev_001844,ord_001844,1,2018-02-05
rev_001845,ord_001845,5,2017-01-28
rev_001846,ord_001846,5,2017-08-08
rev_001847,ord_001847,2,2018-02-10
rev_001848,ord_001848,5,2017-09-28
rev_001849,ord_001849,5,2018-05-26
rev_001850,ord_001850,3,2017-10-13
rev_001851,ord_001851,2,2018-03-30
rev_001852,ord_001852,5,2017-11-13
rev_001853,ord_001853,5,2018-08-13
rev_001854,ord_001854,5,2017-10-24
rev_001855,ord_001855,4,2017-12-04
rev_001856,ord_001856,5,2017-11-03
rev_001857,ord_001857,5,2018-03-04
rev_001858,ord_001858,4,2017-12-17
rev_001859,ord_001859,4,2018-05-26
rev_001860,ord_001860,3,2018-06-09
rev_001861,ord_001861,5,2018-05-07
rev_001862,ord_001862,5,2018-08-17
rev_001863,ord_001863,3,2017-01-09
rev_001864,ord_001864,4,2018-05-12
rev_001865,ord_001865,3,2018-07-14
rev_001866,ord_001866,1,2018-07-15
rev_001867,ord_001867,3,2018-03-16
rev_001868,ord_001868,5,2018-07-06
rev_001869,ord_001869,5,2017-04-18
rev_001870,ord_001870,5,2017-09-02
rev_001871,ord_001871,4,2017-09-12
rev_001872,ord_001872,5,2017-02-02
rev_001873,ord_001873,4,2017-01-23
rev_001874,ord_001874,5,2018-07-20
rev_001875,ord_001875,4,2017-02-18
rev_001876,ord_001876,5,2018-04-07
rev_001877,ord_001877,5,2018-08-13
rev_001878,ord_001878,3,2017-12-02
rev_001879,ord_001879,5,2017-12-24
rev_001880,ord_001880,5,2017-05-02
rev_001881,ord_001881,5,2018-03-20
rev_001882,ord_001882,2,2017-12-25
rev_001883,ord_001883,3,2017-12-12
rev_001884,ord_001884,1,2017-07-12
rev_001885,ord_001885,2,2018-02-20
rev_001886,ord_001886,4,2018-01-12
rev_001887,ord_001887,5,2018-04-08
rev_001888,ord_001888,5,2017-05-26
rev_001889,ord_001889,5,2018-04-23
rev_001890,ord_001890,4,2018-02-12
rev_001891,ord_001891,3,2017-10-13
rev_001892,ord_001892,5,2017-04-21
rev_001893,ord_001893,5,2017-02-19
rev_001894,ord_001894,5,2017-01-14
rev_001895,ord_001895,5,2017-05-14
rev_001896,ord_001896,4,2018-08-11
rev_001897,ord_001897,5,2018-08-19
rev_001898,ord_001898,4,2017-12-09
rev_001899,ord_001899,5,2017-10-13
rev_001900,ord_001900,1,2017-11-10
rev_001901,ord_001901,5,2017-10-24
rev_001902,ord_001902,5,2018-07-23
rev_001903,ord_001903,4,2017-06-13
rev_001904,ord_001904,5,2018-05-12
rev_001905,ord_001905,5,2017-01-16
rev_001906,ord_001906,5,2017-12-10
rev_001907,ord_001907,4,2017-03-19
rev_001908,ord_001908,2,2017-12-12
rev_001909,ord_001909,5,2017-03-13
rev_001910,ord_001910,4,2017-09-27
rev_001911,ord_001911,5,2017-10-14
rev_001912,ord_001912,5,2017-03-07
rev_001913,ord_001913,5,2017-03-09
rev_001914,ord_001914,2,2017-07-12
rev_001915,ord_001915,5,2017-02-24
rev_001916,ord_001916,1,2018-01-14
rev_001917,ord_001917,5,2017-06-17
rev_001918,ord_001918,4,2018-02-13
rev_001919,ord_001919,1,2018-05-23
rev_001920,ord_001920,5,2018-06-21
rev_001921,ord_001921,4,2017-04-12
rev_001922,ord_001922,5,2018-02-26
rev_001923,ord_001923,5,2018-04-23
rev_001924,ord_001924,5,2017-04-30
rev_001925,ord_001925,3,2017-10-18
rev_001926,ord_001926,5,2018-05-03
rev_001927,ord_001927,5,2017-06-10
rev_001928,ord_001928,1,2017-03-19
rev_001929,ord_001929,5,2017-02-07
rev_001930,ord_001930,5,2018-01-29
rev_001931,ord_001931,1,2018-03-17
rev_001932,ord_001932,5,2018-06-24
rev_001933,ord_001933,5,2018-04-07
rev_001934,ord_001934,3,2017-10-21
rev_001935,ord_001935,5,2018-02-04
rev_001936,ord_001936,5,2017-04-02
rev_001937,ord_001937,5,2017-01-06
rev_001938,ord_001938,4,2017-09-28
rev_001939,ord_001939,5,2018-07-13
rev_001940,ord_001940,5,2017-04-09
rev_001941,ord_001941,5,2018-06-10
rev_001942,ord_001942,5,2017-07-13
rev_001943,ord_001943,4,2017-06-06
rev_001944,ord_001944,5,2017-04-25
rev_001945,ord_001945,4,2018-01-31
rev_001946,ord_001946,5,2018-06-06
rev_001947,ord_001947,5,2017-08-02
rev_001948,ord_001948,5,2018-06-17
rev_001949,ord_001949,5,2017-01-15
rev_001950,ord_001950,5,2018-02-23
rev_001951,ord_001951,4,2018-01-03
rev_001952,ord_001952,4,2017-08-01
rev_001953,ord_001953,5,2017-01-05
rev_001954,ord_001954,4,2017-08-19
rev_001955,ord_001955,1,2017-07-20
rev_001956,ord_001956,5,2018-02-06
rev_001957,ord_001957,5,2017-05-29
rev_001958,ord_001958,4,2018-08-07
rev_001959,ord_001959,5,2018-05-07
rev_001960,ord_001960,4,2017-08-14
rev_001961,ord_001961,1,2018-08-09
rev_001962,ord_001962,5,2017-06-18
rev_001963,ord_001963,3,2017-06-01
rev_001964,ord_001964,5,2017-08-12
rev_001965,ord_001965,5,2018-05-19
rev_001966,ord_001966,5,2018-07-04
rev_001967,ord_001967,5,2017-02-13
rev_001968,ord_001968,5,2018-05-19
rev_001969,ord_001969,5,2017-08-29
rev_001970,ord_001970,4,2017-12-17
rev_001971,ord_001971,5,2017-01-23
rev_001972,ord_001972,5,2018-08-21
rev_001973,ord_001973,5,2017-02-12
rev_001974,ord_001974,5,2018-04-11
rev_001975,ord_001975,5,2017-02-09
rev_001976,ord_001976,4,2017-10-30
rev_001977,ord_001977,5,2017-06-24
rev_001978,ord_001978,4,2018-06-16
rev_001979,ord_001979,5,2018-04-06
rev_001980,ord_001980,4,2017-07-12
rev_001981,ord_001981,5,2017-09-01
rev_001982,ord_001982,5,2017-10-07
rev_001983,ord_001983,4,2017-02-05
rev_001984,ord_001984,5,2018-07-11
rev_001985,ord_001985,3,2018-06-24
rev_001986,ord_001986,4,2017-06-03
rev_001987,ord_001987,5,2017-01-23
rev_001988,ord_001988,2,2017-04-01
rev_001989,ord_001989,3,2018-01-25
rev_001990,ord_001990,5,2017-12-25
rev_001991,ord_001991,5,2018-07-04
rev_001992,ord_001992,5,2017-08-16
rev_001993,ord_001993,5,2017-07-21
rev_001994,ord_001994,5,2017-12-16
