order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,is_late_delivery,delivery_delay_days,order_year,order_month,order_year_month
ord_000917,c_000928,delivered,2017-03-19 00:00:00,2017-03-19 00:00:00,2017-03-22 00:00:00,2017-04-12 00:00:00,2017-04-02 00:00:00,1,10,2017,3,2017-03
ord_000918,c_001050,delivered,2018-03-10 00:00:00,2018-03-10 00:00:00,2018-03-12 00:00:00,2018-03-30 00:00:00,2018-04-03 00:00:00,0,0,2018,3,2018-03
ord_000919,c_000454,delivered,2018-07-31 00:00:00,2018-07-31 00:00:00,2018-08-01 00:00:00,2018-08-07 00:00:00,2018-08-17 00:00:00,0,0,2018,7,2018-07
ord_000920,c_001347,delivered,2017-03-18 00:00:00,2017-03-18 00:00:00,2017-03-20 00:00:00,2017-04-10 00:00:00,2017-03-30 00:00:00,1,11,2017,3,2017-03
ord_000921,c_000737,delivered,2017-02-17 00:00:00,2017-02-17 00:00:00,2017-02-18 00:00:00,2017-03-01 00:00:00,2017-03-08 00:00:00,0,0,2017,2,2017-02
ord_000922,c_000819,delivered,2017-03-23 00:00:00,2017-03-23 00:00:00,2017-03-24 00:00:00,2017-03-31 00:00:00,2017-04-11 00:00:00,0,0,2017,3,2017-03
ord_000923,c_000773,delivered,2017-07-28 00:00:00,2017-07-28 00:00:00,2017-07-31 00:00:00,2017-08-17 00:00:00,2017-08-17 00:00:00,0,0,2017,7,2017-07
ord_000924,c_000013,delivered,2018-03-21 00:00:00,2018-03-21 00:00:00,2018-03-23 00:00:00,2018-04-10 00:00:00,2018-04-07 00:00:00,1,3,2018,3,2018-03
ord_000925,c_000915,delivered,2018-08-19 00:00:00,2018-08-19 00:00:00,2018-08-21 00:00:00,2018-08-24 00:00:00,2018-08-31 00:00:00,0,0,2018,8,2018-08
ord_000926,c_000921,delivered,2018-06-06 00:00:00,2018-06-06 00:00:00,2018-06-09 00:00:00,2018-06-11 00:00:00,2018-06-20 00:00:00,0,0,2018,6,2018-06
ord_000927,c_000825,delivered,2017-01-29 00:00:00,2017-01-29 00:00:00,2017-02-01 00:00:00,2017-02-22 00:00:00,2017-02-24 00:00:00,0,0,2017,1,2017-01
ord_000928,c_000371,delivered,2017-10-31 00:00:00,2017-10-31 00:00:00,2017-11-02 00:00:00,2017-11-10 00:00:00,2017-11-12 00:00:00,0,0,2017,10,2017-10
ord_000929,c_001315,delivered,2018-04-10 00:00:00,2018-04-10 00:00:00,2018-04-11 00:00:00,2018-04-17 00:00:00,2018-05-06 00:00:00,0,0,2018,4,2018-04
ord_000930,c_000332,delivered,2018-05-17 00:00:00,2018-05-17 00:00:00,2018-05-18 00:00:00,2018-06-02 00:00:00,2018-06-10 00:00:00,0,0,2018,5,2018-05
ord_000931,c_000261,delivered,2018-03-22 00:00:00,2018-03-22 00:00:00,2018-03-24 00:00:00,2018-04-14 00:00:00,2018-04-17 00:00:00,0,0,2018,3,2018-03
ord_000932,c_001229,delivered,2018-05-05 00:00:00,2018-05-05 00:00:00,2018-05-06 00:00:00,2018-05-19 00:00:00,2018-05-21 00:00:00,0,0,2018,5,2018-05
ord_000933,c_000697,delivered,2018-03-04 00:00:00,2018-03-04 00:00:00,2018-03-07 00:00:00,2018-03-10 00:00:00,2018-03-18 00:00:00,0,0,2018,3,2018-03
ord_000934,c_000687,delivered,2018-07-13 00:00:00,2018-07-13 00:00:00,2018-07-16 00:00:00,2018-07-18 00:00:00,2018-08-07 00:00:00,0,0,2018,7,2018-07
ord_000935,c_000950,delivered,2017-12-25 00:00:00,2017-12-25 00:00:00,2017-12-28 00:00:00,2018-01-13 00:00:00,2018-01-07 00:00:00,1,6,2017,12,2017-12
ord_000936,c_000387,delivered,2017-04-01 00:00:00,2017-04-01 00:00:00,2017-04-03 00:00:00,2017-04-07 00:00:00,2017-04-15 00:00:00,0,0,2017,4,2017-04
ord_000937,c_000821,delivered,2017-02-22 00:00:00,2017-02-22 00:00:00,2017-02-24 00:00:00,2017-03-12 00:00:00,2017-03-14 00:00:00,0,0,2017,2,2017-02
ord_000938,c_000468,delivered,2018-08-12 00:00:00,2018-08-12 00:00:00,2018-08-14 00:00:00,2018-09-01 00:00:00,2018-09-03 00:00:00,0,0,2018,8,2018-08
ord_000939,c_001439,delivered,2017-07-23 00:00:00,2017-07-23 00:00:00,2017-07-24 00:00:00,2017-08-11 00:00:00,2017-08-19 00:00:00,0,0,2017,7,2017-07
ord_000940,c_000069,shipped,2018-07-10 00:00:00,2018-07-10 00:00:00,2018-07-12 00:00:00,,2018-07-29 00:00:00,0,0,2018,7,2018-07
ord_000941,c_001496,canceled,2017-06-05 00:00:00,2017-06-05 00:00:00,2017-06-07 00:00:00,,2017-06-29 00:00:00,0,0,2017,6,2017-06
ord_000942,c_001128,delivered,2017-01-02 00:00:00,2017-01-02 00:00:00,2017-01-05 00:00:00,2017-01-21 00:00:00,2017-01-16 00:00:00,1,5,2017,1,2017-01
ord_000943,c_001185,delivered,2017-12-23 00:00:00,2017-12-23 00:00:00,2017-12-24 00:00:00,2017-12-31 00:00:00,2018-01-14 00:00:00,0,0,2017,12,2017-12
ord_000944,c_000200,delivered,2018-07-23 00:00:00,2018-07-23 00:00:00,2018-07-24 00:00:00,2018-07-28 00:00:00,2018-08-05 00:00:00,0,0,2018,7,2018-07
ord_000945,c_000216,delivered,2017-02-27 00:00:00,2017-02-27 00:00:00,2017-03-02 00:00:00,2017-03-03 00:00:00,2017-03-15 00:00:00,0,0,2017,2,2017-02
ord_000946,c_000212,delivered,2017-09-11 00:00:00,2017-09-11 00:00:00,2017-09-12 00:00:00,2017-09-27 00:00:00,2017-10-04 00:00:00,0,0,2017,9,2017-09
ord_000947,c_000508,delivered,2017-06-29 00:00:00,2017-06-29 00:00:00,2017-07-01 00:00:00,2017-07-18 00:00:00,2017-07-22 00:00:00,0,0,2017,6,2017-06
ord_000948,c_000016,delivered,2018-05-08 00:00:00,2018-05-08 00:00:00,2018-05-09 00:00:00,2018-05-16 00:00:00,2018-06-01 00:00:00,0,0,2018,5,2018-05
ord_000949,c_000884,delivered,2017-02-04 00:00:00,2017-02-04 00:00:00,2017-02-07 00:00:00,2017-02-10 00:00:00,2017-02-27 00:00:00,0,0,2017,2,2017-02
ord_000950,c_000332,delivered,2017-03-16 00:00:00,2017-03-16 00:00:00,2017-03-17 00:00:00,2017-04-03 00:00:00,2017-03-28 00:00:00,1,6,2017,3,2017-03
ord_000951,c_000717,delivered,2017-10-16 00:00:00,2017-10-16 00:00:00,2017-10-19 00:00:00,2017-11-04 00:00:00,2017-10-31 00:00:00,1,4,2017,10,2017-10
ord_000952,c_000551,delivered,2018-01-06 00:00:00,2018-01-06 00:00:00,2018-01-08 00:00:00,2018-01-20 00:00:00,2018-01-25 00:00:00,0,0,2018,1,2018-01
ord_000953,c_000942,delivered,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-12 00:00:00,2018-09-01 00:00:00,2018-08-22 00:00:00,1,10,2018,8,2018-08
ord_000954,c_000256,delivered,2017-11-25 00:00:00,2017-11-25 00:00:00,2017-11-28 00:00:00,2017-12-16 00:00:00,2017-12-11 00:00:00,1,5,2017,11,2017-11
ord_000955,c_000992,delivered,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-15 00:00:00,2018-09-06 00:00:00,2018-09-05 00:00:00,1,1,2018,8,2018-08
ord_000956,c_000728,delivered,2017-10-31 00:00:00,2017-10-31 00:00:00,2017-11-02 00:00:00,2017-11-12 00:00:00,2017-11-15 00:00:00,0,0,2017,10,2017-10
ord_000957,c_000880,delivered,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-03 00:00:00,2018-08-13 00:00:00,2018-08-19 00:00:00,0,0,2018,8,2018-08
ord_000958,c_000815,delivered,2017-08-09 00:00:00,2017-08-09 00:00:00,2017-08-11 00:00:00,2017-08-31 00:00:00,2017-08-27 00:00:00,1,4,2017,8,2017-08
ord_000959,c_001196,delivered,2017-06-13 00:00:00,2017-06-13 00:00:00,2017-06-16 00:00:00,2017-06-21 00:00:00,2017-07-03 00:00:00,0,0,2017,6,2017-06
ord_000960,c_000649,delivered,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-27 00:00:00,2018-05-15 00:00:00,2018-05-07 00:00:00,1,8,2018,4,2018-04
ord_000961,c_001000,delivered,2018-03-31 00:00:00,2018-03-31 00:00:00,2018-04-01 00:00:00,2018-04-08 00:00:00,2018-04-22 00:00:00,0,0,2018,3,2018-03
ord_000962,c_000471,delivered,2018-01-10 00:00:00,2018-01-10 00:00:00,2018-01-13 00:00:00,2018-01-27 00:00:00,2018-01-31 00:00:00,0,0,2018,1,2018-01
ord_000963,c_001408,delivered,2017-08-08 00:00:00,2017-08-08 00:00:00,2017-08-10 00:00:00,2017-08-18 00:00:00,2017-09-04 00:00:00,0,0,2017,8,2017-08
ord_000964,c_000690,delivered,2017-09-11 00:00:00,2017-09-11 00:00:00,2017-09-13 00:00:00,2017-09-23 00:00:00,2017-09-26 00:00:00,0,0,2017,9,2017-09
ord_000965,c_000700,delivered,2017-07-07 00:00:00,2017-07-07 00:00:00,2017-07-09 00:00:00,2017-07-27 00:00:00,2017-07-24 00:00:00,1,3,2017,7,2017-07
ord_000966,c_000507,delivered,2017-07-10 00:00:00,2017-07-10 00:00:00,2017-07-13 00:00:00,2017-07-16 00:00:00,2017-07-31 00:00:00,0,0,2017,7,2017-07
ord_000967,c_000992,delivered,2018-01-24 00:00:00,2018-01-24 00:00:00,2018-01-25 00:00:00,2018-02-04 00:00:00,2018-02-11 00:00:00,0,0,2018,1,2018-01
ord_000968,c_001010,delivered,2017-08-03 00:00:00,2017-08-03 00:00:00,2017-08-06 00:00:00,2017-08-19 00:00:00,2017-08-21 00:00:00,0,0,2017,8,2017-08
ord_000969,c_000804,delivered,2018-01-10 00:00:00,2018-01-10 00:00:00,2018-01-13 00:00:00,2018-01-29 00:00:00,2018-01-29 00:00:00,0,0,2018,1,2018-01
ord_000970,c_000831,delivered,2017-03-27 00:00:00,2017-03-27 00:00:00,2017-03-28 00:00:00,2017-04-20 00:00:00,2017-04-21 00:00:00,0,0,2017,3,2017-03
ord_000971,c_001349,delivered,2018-04-19 00:00:00,2018-04-19 00:00:00,2018-04-22 00:00:00,2018-05-02 00:00:00,2018-05-10 00:00:00,0,0,2018,4,2018-04
ord_000972,c_000214,delivered,2018-06-15 00:00:00,2018-06-15 00:00:00,2018-06-18 00:00:00,2018-07-06 00:00:00,2018-07-04 00:00:00,1,2,2018,6,2018-06
ord_000973,c_001232,delivered,2017-02-16 00:00:00,2017-02-16 00:00:00,2017-02-18 00:00:00,2017-02-22 00:00:00,2017-03-07 00:00:00,0,0,2017,2,2017-02
ord_000974,c_000169,delivered,2017-03-06 00:00:00,2017-03-06 00:00:00,2017-03-09 00:00:00,2017-03-21 00:00:00,2017-03-25 00:00:00,0,0,2017,3,2017-03
ord_000975,c_001354,delivered,2018-04-20 00:00:00,2018-04-20 00:00:00,2018-04-22 00:00:00,2018-05-09 00:00:00,2018-05-17 00:00:00,0,0,2018,4,2018-04
ord_000976,c_001304,delivered,2017-05-26 00:00:00,2017-05-26 00:00:00,2017-05-29 00:00:00,2017-06-16 00:00:00,2017-06-18 00:00:00,0,0,2017,5,2017-05
ord_000977,c_000978,delivered,2018-01-17 00:00:00,2018-01-17 00:00:00,2018-01-19 00:00:00,2018-02-06 00:00:00,2018-02-12 00:00:00,0,0,2018,1,2018-01
ord_000978,c_001329,delivered,2017-03-07 00:00:00,2017-03-07 00:00:00,2017-03-09 00:00:00,2017-03-17 00:00:00,2017-03-26 00:00:00,0,0,2017,3,2017-03
ord_000979,c_000146,delivered,2018-06-01 00:00:00,2018-06-01 00:00:00,2018-06-03 00:00:00,2018-06-23 00:00:00,2018-06-18 00:00:00,1,5,2018,6,2018-06
ord_000980,c_000516,delivered,2017-04-03 00:00:00,2017-04-03 00:00:00,2017-04-04 00:00:00,2017-04-14 00:00:00,2017-04-23 00:00:00,0,0,2017,4,2017-04
ord_000981,c_001114,delivered,2018-03-02 00:00:00,2018-03-02 00:00:00,2018-03-05 00:00:00,2018-03-22 00:00:00,2018-03-16 00:00:00,1,6,2018,3,2018-03
ord_000982,c_000453,delivered,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-04-16 00:00:00,2018-05-07 00:00:00,2018-04-30 00:00:00,1,7,2018,4,2018-04
ord_000983,c_000060,delivered,2017-04-04 00:00:00,2017-04-04 00:00:00,2017-04-07 00:00:00,2017-04-14 00:00:00,2017-04-20 00:00:00,0,0,2017,4,2017-04
ord_000984,c_001335,delivered,2017-05-13 00:00:00,2017-05-13 00:00:00,2017-05-14 00:00:00,2017-05-17 00:00:00,2017-06-08 00:00:00,0,0,2017,5,2017-05
ord_000985,c_000528,delivered,2018-03-10 00:00:00,2018-03-10 00:00:00,2018-03-12 00:00:00,2018-03-21 00:00:00,2018-04-06 00:00:00,0,0,2018,3,2018-03
ord_000986,c_001251,delivered,2017-12-07 00:00:00,2017-12-07 00:00:00,2017-12-10 00:00:00,2017-12-29 00:00:00,2018-01-02 00:00:00,0,0,2017,12,2017-12
ord_000987,c_001024,delivered,2017-11-10 00:00:00,2017-11-10 00:00:00,2017-11-11 00:00:00,2017-12-03 00:00:00,2017-11-29 00:00:00,1,4,2017,11,2017-11
ord_000988,c_000474,delivered,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-15 00:00:00,2018-09-06 00:00:00,2018-08-29 00:00:00,1,8,2018,8,2018-08
ord_000989,c_000757,delivered,2017-07-31 00:00:00,2017-07-31 00:00:00,2017-08-03 00:00:00,2017-08-13 00:00:00,2017-08-15 00:00:00,0,0,2017,7,2017-07
ord_000990,c_000782,delivered,2018-06-04 00:00:00,2018-06-04 00:00:00,2018-06-06 00:00:00,2018-06-19 00:00:00,2018-06-28 00:00:00,0,0,2018,6,2018-06
ord_000991,c_001103,delivered,2017-06-08 00:00:00,2017-06-08 00:00:00,2017-06-09 00:00:00,2017-06-12 00:00:00,2017-07-04 00:00:00,0,0,2017,6,2017-06
ord_000992,c_000433,delivered,2017-09-25 00:00:00,2017-09-25 00:00:00,2017-09-28 00:00:00,2017-10-19 00:00:00,2017-10-22 00:00:00,0,0,2017,9,2017-09
ord_000993,c_001177,delivered,2018-04-19 00:00:00,2018-04-19 00:00:00,2018-04-21 00:00:00,2018-04-26 00:00:00,2018-05-10 00:00:00,0,0,2018,4,2018-04
ord_000994,c_000401,delivered,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-15 00:00:00,2018-02-21 00:00:00,2018-03-08 00:00:00,0,0,2018,2,2018-02
ord_000995,c_001303,delivered,2018-04-19 00:00:00,2018-04-19 00:00:00,2018-04-20 00:00:00,2018-05-01 00:00:00,2018-05-10 00:00:00,0,0,2018,4,2018-04
ord_000996,c_000057,delivered,2017-12-22 00:00:00,2017-12-22 00:00:00,2017-12-25 00:00:00,2018-01-09 00:00:00,2018-01-15 00:00:00,0,0,2017,12,2017-12
ord_000997,c_001003,delivered,2017-07-12 00:00:00,2017-07-12 00:00:00,2017-07-15 00:00:00,2017-07-30 00:00:00,2017-07-28 00:00:00,1,2,2017,7,2017-07
ord_000998,c_000186,delivered,2017-09-28 00:00:00,2017-09-28 00:00:00,2017-09-30 00:00:00,2017-10-08 00:00:00,2017-10-20 00:00:00,0,0,2017,9,2017-09
ord_000999,c_000398,delivered,2017-04-24 00:00:00,2017-04-24 00:00:00,2017-04-27 00:00:00,2017-05-09 00:00:00,2017-05-18 00:00:00,0,0,2017,4,2017-04
ord_001000,c_000605,delivered,2018-06-07 00:00:00,2018-06-07 00:00:00,2018-06-10 00:00:00,2018-06-13 00:00:00,2018-07-01 00:00:00,0,0,2018,6,2018-06
ord_001001,c_000788,delivered,2017-02-24 00:00:00,2017-02-24 00:00:00,2017-02-26 00:00:00,2017-03-19 00:00:00,2017-03-22 00:00:00,0,0,2017,2,2017-02
ord_001002,c_000158,delivered,2017-03-06 00:00:00,2017-03-06 00:00:00,2017-03-09 00:00:00,2017-03-18 00:00:00,2017-03-23 00:00:00,0,0,2017,3,2017-03
ord_001003,c_001383,delivered,2017-09-29 00:00:00,2017-09-29 00:00:00,2017-10-01 00:00:00,2017-10-16 00:00:00,2017-10-26 00:00:00,0,0,2017,9,2017-09
ord_001004,c_001464,delivered,2018-05-17 00:00:00,2018-05-17 00:00:00,2018-05-19 00:00:00,2018-06-02 00:00:00,2018-06-12 00:00:00,0,0,2018,5,2018-05
ord_001005,c_000589,delivered,2017-12-28 00:00:00,2017-12-28 00:00:00,2017-12-30 00:00:00,2018-01-12 00:00:00,2018-01-19 00:00:00,0,0,2017,12,2017-12
ord_001006,c_000466,delivered,2017-05-26 00:00:00,2017-05-26 00:00:00,2017-05-29 00:00:00,2017-05-30 00:00:00,2017-06-10 00:00:00,0,0,2017,5,2017-05
ord_001007,c_000446,delivered,2017-07-28 00:00:00,2017-07-28 00:00:00,2017-07-30 00:00:00,2017-08-19 00:00:00,2017-08-10 00:00:00,1,9,2017,7,2017-07
ord_001008,c_000801,delivered,2017-10-13 00:00:00,2017-10-13 00:00:00,2017-10-16 00:00:00,2017-11-01 00:00:00,2017-11-05 00:00:00,0,0,2017,10,2017-10
ord_001009,c_001097,delivered,2017-01-10 00:00:00,2017-01-10 00:00:00,2017-01-12 00:00:00,2017-01-25 00:00:00,2017-02-02 00:00:00,0,0,2017,1,2017-01
ord_001010,c_000929,delivered,2017-07-05 00:00:00,2017-07-05 00:00:00,2017-07-08 00:00:00,2017-07-18 00:00:00,2017-07-30 00:00:00,0,0,2017,7,2017-07
ord_001011,c_000017,canceled,2018-07-28 00:00:00,2018-07-28 00:00:00,2018-07-30 00:00:00,,2018-08-10 00:00:00,0,0,2018,7,2018-07
ord_001012,c_000731,delivered,2018-08-20 00:00:00,2018-08-20 00:00:00,2018-08-21 00:00:00,2018-09-10 00:00:00,2018-09-12 00:00:00,0,0,2018,8,2018-08
ord_001013,c_000326,delivered,2018-04-09 00:00:00,2018-04-09 00:00:00,2018-04-10 00:00:00,2018-04-25 00:00:00,2018-05-06 00:00:00,0,0,2018,4,2018-04
ord_001014,c_000995,delivered,2017-05-14 00:00:00,2017-05-14 00:00:00,2017-05-15 00:00:00,2017-05-23 00:00:00,2017-05-28 00:00:00,0,0,2017,5,2017-05
ord_001015,c_000613,delivered,2017-06-20 00:00:00,2017-06-20 00:00:00,2017-06-22 00:00:00,2017-07-05 00:00:00,2017-07-03 00:00:00,1,2,2017,6,2017-06
ord_001016,c_000546,delivered,2017-08-01 00:00:00,2017-08-01 00:00:00,2017-08-04 00:00:00,2017-08-08 00:00:00,2017-08-13 00:00:00,0,0,2017,8,2017-08
ord_001017,c_000596,delivered,2018-06-14 00:00:00,2018-06-14 00:00:00,2018-06-16 00:00:00,2018-06-18 00:00:00,2018-07-09 00:00:00,0,0,2018,6,2018-06
ord_001018,c_000921,delivered,2018-05-17 00:00:00,2018-05-17 00:00:00,2018-05-19 00:00:00,2018-05-31 00:00:00,2018-06-05 00:00:00,0,0,2018,5,2018-05
ord_001019,c_000842,delivered,2018-07-26 00:00:00,2018-07-26 00:00:00,2018-07-28 00:00:00,2018-08-06 00:00:00,2018-08-18 00:00:00,0,0,2018,7,2018-07
ord_001020,c_001226,delivered,2018-08-23 00:00:00,2018-08-23 00:00:00,2018-08-25 00:00:00,2018-08-28 00:00:00,2018-09-19 00:00:00,0,0,2018,8,2018-08
ord_001021,c_000344,delivered,2017-01-27 00:00:00,2017-01-27 00:00:00,2017-01-30 00:00:00,2017-02-01 00:00:00,2017-02-23 00:00:00,0,0,2017,1,2017-01
ord_001022,c_000859,delivered,2017-03-09 00:00:00,2017-03-09 00:00:00,2017-03-11 00:00:00,2017-03-28 00:00:00,2017-03-25 00:00:00,1,3,2017,3,2017-03
ord_001023,c_001424,delivered,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-13 00:00:00,2018-02-16 00:00:00,2018-03-05 00:00:00,0,0,2018,2,2018-02
ord_001024,c_001242,shipped,2018-07-06 00:00:00,2018-07-06 00:00:00,2018-07-07 00:00:00,,2018-07-18 00:00:00,0,0,2018,7,2018-07
ord_001025,c_000445,delivered,2017-04-19 00:00:00,2017-04-19 00:00:00,2017-04-20 00:00:00,2017-04-28 00:00:00,2017-05-13 00:00:00,0,0,2017,4,2017-04
ord_001026,c_000222,delivered,2017-03-15 00:00:00,2017-03-15 00:00:00,2017-03-17 00:00:00,2017-04-08 00:00:00,2017-04-11 00:00:00,0,0,2017,3,2017-03
ord_001027,c_001407,delivered,2018-08-01 00:00:00,2018-08-01 00:00:00,2018-08-04 00:00:00,2018-08-24 00:00:00,2018-08-21 00:00:00,1,3,2018,8,2018-08
ord_001028,c_000592,delivered,2017-09-19 00:00:00,2017-09-19 00:00:00,2017-09-22 00:00:00,2017-10-06 00:00:00,2017-10-08 00:00:00,0,0,2017,9,2017-09
ord_001029,c_001031,delivered,2018-01-03 00:00:00,2018-01-03 00:00:00,2018-01-06 00:00:00,2018-01-26 00:00:00,2018-01-18 00:00:00,1,8,2018,1,2018-01
ord_001030,c_001296,delivered,2017-08-25 00:00:00,2017-08-25 00:00:00,2017-08-27 00:00:00,2017-09-12 00:00:00,2017-09-13 00:00:00,0,0,2017,8,2017-08
ord_001031,c_001018,delivered,2018-01-01 00:00:00,2018-01-01 00:00:00,2018-01-04 00:00:00,2018-01-11 00:00:00,2018-01-25 00:00:00,0,0,2018,1,2018-01
ord_001032,c_000016,canceled,2017-10-13 00:00:00,2017-10-13 00:00:00,2017-10-14 00:00:00,,2017-11-05 00:00:00,0,0,2017,10,2017-10
ord_001033,c_001448,delivered,2018-01-13 00:00:00,2018-01-13 00:00:00,2018-01-16 00:00:00,2018-02-03 00:00:00,2018-02-06 00:00:00,0,0,2018,1,2018-01
ord_001034,c_000524,delivered,2018-01-11 00:00:00,2018-01-11 00:00:00,2018-01-13 00:00:00,2018-01-16 00:00:00,2018-02-01 00:00:00,0,0,2018,1,2018-01
ord_001035,c_000803,delivered,2017-03-17 00:00:00,2017-03-17 00:00:00,2017-03-19 00:00:00,2017-04-09 00:00:00,2017-04-13 00:00:00,0,0,2017,3,2017-03
ord_001036,c_000021,delivered,2017-01-09 00:00:00,2017-01-09 00:00:00,2017-01-12 00:00:00,2017-01-27 00:00:00,2017-01-27 00:00:00,0,0,2017,1,2017-01
ord_001037,c_000228,delivered,2017-07-15 00:00:00,2017-07-15 00:00:00,2017-07-17 00:00:00,2017-07-19 00:00:00,2017-08-06 00:00:00,0,0,2017,7,2017-07
ord_001038,c_001008,delivered,2017-10-17 00:00:00,2017-10-17 00:00:00,2017-10-20 00:00:00,2017-11-10 00:00:00,2017-11-12 00:00:00,0,0,2017,10,2017-10
ord_001039,c_001312,delivered,2017-03-02 00:00:00,2017-03-02 00:00:00,2017-03-05 00:00:00,2017-03-22 00:00:00,2017-03-24 00:00:00,0,0,2017,3,2017-03
ord_001040,c_000809,delivered,2018-01-24 00:00:00,2018-01-24 00:00:00,2018-01-25 00:00:00,2018-02-16 00:00:00,2018-02-11 00:00:00,1,5,2018,1,2018-01
ord_001041,c_001158,delivered,2018-07-17 00:00:00,2018-07-17 00:00:00,2018-07-19 00:00:00,2018-08-02 00:00:00,2018-07-29 00:00:00,1,4,2018,7,2018-07
ord_001042,c_001307,delivered,2018-07-18 00:00:00,2018-07-18 00:00:00,2018-07-19 00:00:00,2018-08-02 00:00:00,2018-08-04 00:00:00,0,0,2018,7,2018-07
ord_001043,c_000404,delivered,2017-01-08 00:00:00,2017-01-08 00:00:00,2017-01-10 00:00:00,2017-01-26 00:00:00,2017-02-01 00:00:00,0,0,2017,1,2017-01
ord_001044,c_001090,delivered,2018-01-04 00:00:00,2018-01-04 00:00:00,2018-01-07 00:00:00,2018-01-12 00:00:00,2018-01-19 00:00:00,0,0,2018,1,2018-01
ord_001045,c_000437,delivered,2017-02-14 00:00:00,2017-02-14 00:00:00,2017-02-16 00:00:00,2017-02-24 00:00:00,2017-03-11 00:00:00,0,0,2017,2,2017-02
ord_001046,c_000829,delivered,2017-12-10 00:00:00,2017-12-10 00:00:00,2017-12-13 00:00:00,2017-12-21 00:00:00,2017-12-31 00:00:00,0,0,2017,12,2017-12
ord_001047,c_000934,delivered,2018-01-10 00:00:00,2018-01-10 00:00:00,2018-01-12 00:00:00,2018-01-27 00:00:00,2018-01-31 00:00:00,0,0,2018,1,2018-01
ord_001048,c_000259,delivered,2017-01-27 00:00:00,2017-01-27 00:00:00,2017-01-28 00:00:00,2017-02-03 00:00:00,2017-02-17 00:00:00,0,0,2017,1,2017-01
ord_001049,c_000103,delivered,2017-07-12 00:00:00,2017-07-12 00:00:00,2017-07-13 00:00:00,2017-08-05 00:00:00,2017-08-03 00:00:00,1,2,2017,7,2017-07
ord_001050,c_000993,delivered,2017-12-23 00:00:00,2017-12-23 00:00:00,2017-12-26 00:00:00,2018-01-09 00:00:00,2018-01-15 00:00:00,0,0,2017,12,2017-12
ord_001051,c_000769,delivered,2017-03-03 00:00:00,2017-03-03 00:00:00,2017-03-04 00:00:00,2017-03-16 00:00:00,2017-03-16 00:00:00,0,0,2017,3,2017-03
ord_001052,c_001125,delivered,2017-03-03 00:00:00,2017-03-03 00:00:00,2017-03-06 00:00:00,2017-03-22 00:00:00,2017-03-24 00:00:00,0,0,2017,3,2017-03
ord_001053,c_001222,delivered,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-03-01 00:00:00,2018-03-12 00:00:00,2018-03-16 00:00:00,0,0,2018,2,2018-02
ord_001054,c_000813,delivered,2018-07-05 00:00:00,2018-07-05 00:00:00,2018-07-08 00:00:00,2018-07-22 00:00:00,2018-07-25 00:00:00,0,0,2018,7,2018-07
ord_001055,c_000226,delivered,2018-01-15 00:00:00,2018-01-15 00:00:00,2018-01-17 00:00:00,2018-02-01 00:00:00,2018-02-08 00:00:00,0,0,2018,1,2018-01
ord_001056,c_000943,delivered,2017-10-04 00:00:00,2017-10-04 00:00:00,2017-10-07 00:00:00,2017-10-09 00:00:00,2017-10-20 00:00:00,0,0,2017,10,2017-10
ord_001057,c_000463,delivered,2018-03-07 00:00:00,2018-03-07 00:00:00,2018-03-08 00:00:00,2018-03-23 00:00:00,2018-03-26 00:00:00,0,0,2018,3,2018-03
ord_001058,c_000237,delivered,2017-04-25 00:00:00,2017-04-25 00:00:00,2017-04-27 00:00:00,2017-05-01 00:00:00,2017-05-11 00:00:00,0,0,2017,4,2017-04
ord_001059,c_001050,delivered,2017-05-01 00:00:00,2017-05-01 00:00:00,2017-05-02 00:00:00,2017-05-22 00:00:00,2017-05-26 00:00:00,0,0,2017,5,2017-05
ord_001060,c_001145,delivered,2018-06-09 00:00:00,2018-06-09 00:00:00,2018-06-12 00:00:00,2018-06-16 00:00:00,2018-06-27 00:00:00,0,0,2018,6,2018-06
ord_001061,c_000506,delivered,2018-02-20 00:00:00,2018-02-20 00:00:00,2018-02-23 00:00:00,2018-03-16 00:00:00,2018-03-10 00:00:00,1,6,2018,2,2018-02
ord_001062,c_001206,delivered,2017-06-12 00:00:00,2017-06-12 00:00:00,2017-06-13 00:00:00,2017-07-06 00:00:00,2017-07-02 00:00:00,1,4,2017,6,2017-06
ord_001063,c_000814,delivered,2017-12-03 00:00:00,2017-12-03 00:00:00,2017-12-05 00:00:00,2017-12-25 00:00:00,2017-12-17 00:00:00,1,8,2017,12,2017-12
ord_001064,c_000767,delivered,2018-01-14 00:00:00,2018-01-14 00:00:00,2018-01-15 00:00:00,2018-02-02 00:00:00,2018-02-08 00:00:00,0,0,2018,1,2018-01
